station_id,NOM_USUEL,LAT,LON,ALTI_x,date,PMERM,QPMERM,PMERMIN,QPMERMIN,INST,QINST,GLOT,QGLOT,SIGMA,QSIGMA,UN,QUN,HUN,QHUN,UX,QUX,HUX,QHUX,UM,QUM,DHUMI40,QDHUMI40,DHUMI80,QDHUMI80,TSVM,QTSVM,ETPMON,QETPMON,ETPGRILLE,QETPGRILLE,NEIGETOTX,QNEIGETOTX,NEIGETOT06,QNEIGETOT06,NEIG,QNEIG,BROU,QBROU,GELEE,QGELEE,FUMEE,QFUMEE,BRUME,QBRUME,ALTI_y,RR,QRR,TN,QTN,HTN,QHTN,TX,QTX,HTX,QHTX,TM,QTM,TNTXM,QTNTXM,TAMPLI,QTAMPLI,TNSOL,QTNSOL,TN50,QTN50,DG,QDG,FFM,QFFM,FXY,QFXY,DXY,QDXY,HXY,QHXY,FXI,QFXI,DXI,QDXI,HXI,QHXI,FXI3S,QFXI3S,QDXI3S,HXI3S,QHXI3S,CODE_STIF_TRNS_x,CODE_STIF_RES_x,LIBELLE_ARRET_x,lda,CATEGORIE_TITRE_x,NB_VALD_x,Rang,Réseau,station_name,traffic,Correspondance_1,Correspondance_2,Correspondance_3,Correspondance_4,Correspondance_5,Ville,Arrondissement pour Paris,Year,JOUR,CODE_STIF_TRNS_y,CODE_STIF_RES_y,CODE_STIF_ARRET_x,LIBELLE_ARRET_y,ID_REFA_LDA_x,CATEGORIE_TITRE_y,NB_VALD_y,CODE_STIF_TRNS,CODE_STIF_RES,CODE_STIF_ARRET_y,LIBELLE_ARRET,ID_REFA_LDA_y,CAT_JOUR,TRNC_HORR_60,pourc_validations,Code postal arrondissement - Commune,Référence Chantier,start_date,end_date,Responsable du chantier,Maîtrise d'ouvrage principale,Surface (m2),Synthèse - Nature du chantier,Encombrement espace public,Impact stationnement,Identifiant demande CITE,Identifiant Chantier CITE,geo_shape,geo_point_2d,disruption_category,disruption_effect,reseau,mode,probleme
75106001,LUXEMBOURG,48.844667,2.333833,46.0,2024-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,9.0,,,,,,,,,,,,,,,46,4.0,1.0,7.7,1.0,540.0,9.0,12.6,1.0,1911.0,9.0,10.2,1.0,10.2,1.0,4.9,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75106,,,,,,,,,,,,,,,,,,0
75107005,TOUR EIFFEL,48.858333,2.2945,330.0,2024-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,9.0,,,,,,,,,,,,,,,330,,,7.2,1.0,732.0,9.0,10.8,1.0,1758.0,9.0,8.8,1.0,9.0,1.0,3.6,1.0,,,,,0.0,9.0,9.8,1.0,13.5,1.0,290.0,9.0,2348.0,9.0,21.3,1.0,230.0,1.0,942.0,9.0,20.1,1.0,,942.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75107,,,,,,,,,,,,,,,,,,0
75110001,LARIBOISIERE,48.882833,2.352,55.0,2024-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,9.0,,,,,,,,,,,,,,,55,3.8,1.0,8.6,1.0,552.0,9.0,12.8,1.0,1925.0,9.0,10.7,1.0,10.7,1.0,4.2,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75110,,,,,,,,,,,,,,,,,,0
75114001,PARIS-MONTSOURIS,48.821667,2.337833,75.0,2024-02-18,1031.0,1.0,1028.4,1.0,6.0,9.0,143.0,9.0,1.0,9.0,74.0,1.0,1.0,9.0,94.0,1.0,1549.0,9.0,86.0,1.0,0.0,9.0,1124.0,9.0,10.5,9.0,0.7,9.0,1.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,,,0.0,9.0,0.0,9.0,75,3.4,1.0,7.2,1.0,514.0,9.0,12.2,1.0,1834.0,9.0,9.8,1.0,9.7,1.0,5.0,1.0,5.9,9.0,6.9,9.0,0.0,9.0,3.4,1.0,5.8,1.0,220.0,1.0,1114.0,9.0,12.1,1.0,240.0,1.0,1050.0,9.0,9.8,1.0,,1050.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75114,,,,,,,,,,,,,,,,,,0
75114007,PARIS-MONTSOURIS-DOUBLE,48.821667,2.337833,75.0,2024-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,9.0,,,,,,,,,,,,,,,75,,,7.1,1.0,531.0,9.0,12.3,1.0,2002.0,9.0,9.7,1.0,9.7,1.0,5.2,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75114,,,,,,,,,,,,,,,,,,0
75116008,LONGCHAMP,48.854833,2.233667,27.0,2024-02-18,,,,,16.0,9.0,202.0,9.0,3.0,9.0,71.0,1.0,14.0,9.0,92.0,1.0,1413.0,9.0,84.0,1.0,0.0,9.0,896.0,9.0,10.6,9.0,0.8,9.0,1.0,9.0,,,,,,,,,,,,,,,27,2.8,1.0,7.8,1.0,110.0,9.0,12.6,1.0,1932.0,9.0,10.4,1.0,10.2,1.0,4.8,1.0,4.3,9.0,,,0.0,9.0,2.9,1.0,6.0,1.0,210.0,1.0,1002.0,9.0,12.1,1.0,200.0,1.0,946.0,9.0,11.3,1.0,,946.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75116,,,,,,,,,,,,,,,,,,0
75106001,LUXEMBOURG,48.844667,2.333833,46.0,2024-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,9.0,,,,,,,,,,,,,,,46,0.0,1.0,10.6,1.0,1741.0,9.0,12.0,1.0,921.0,9.0,11.0,1.0,11.3,1.0,1.4,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75106,,,,,,,,,,,,,,,,,,0
75107005,TOUR EIFFEL,48.858333,2.2945,330.0,2024-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,9.0,,,,,,,,,,,,,,,330,,,7.8,1.0,1733.0,9.0,9.0,1.0,601.0,9.0,8.4,1.0,8.4,1.0,1.2,1.0,,,,,0.0,9.0,8.9,1.0,11.7,1.0,290.0,1.0,1.0,9.0,15.0,1.0,290.0,1.0,1843.0,9.0,14.6,1.0,,1843.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75107,,,,,,,,,,,,,,,,,,0
75110001,LARIBOISIERE,48.882833,2.352,55.0,2024-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,9.0,,,,,,,,,,,,,,,55,0.0,1.0,10.9,1.0,1735.0,9.0,12.1,1.0,925.0,9.0,11.3,1.0,11.5,1.0,1.2,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75110,,,,,,,,,,,,,,,,,,0
75114001,PARIS-MONTSOURIS,48.821667,2.337833,75.0,2024-02-19,1032.3,1.0,1031.3,1.0,36.0,9.0,305.0,9.0,6.0,9.0,71.0,1.0,1428.0,9.0,90.0,1.0,2359.0,9.0,84.0,1.0,0.0,9.0,1165.0,9.0,10.9,9.0,1.0,9.0,1.2,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,,,0.0,9.0,0.0,9.0,75,0.2,1.0,10.3,1.0,1745.0,9.0,11.9,1.0,925.0,9.0,10.7,1.0,11.1,1.0,1.6,1.0,8.5,9.0,9.5,9.0,0.0,9.0,2.9,1.0,5.4,1.0,270.0,1.0,1443.0,9.0,10.2,1.0,280.0,1.0,1438.0,9.0,9.4,1.0,,1242.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75114,,,,,,,,,,,,,,,,,,0
75114007,PARIS-MONTSOURIS-DOUBLE,48.821667,2.337833,75.0,2024-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,9.0,,,,,,,,,,,,,,,75,,,10.1,1.0,1740.0,9.0,11.9,1.0,926.0,9.0,10.6,1.0,11.0,1.0,1.8,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75114,,,,,,,,,,,,,,,,,,0
75116008,LONGCHAMP,48.854833,2.233667,27.0,2024-02-19,,,,,16.0,9.0,335.0,9.0,3.0,9.0,73.0,1.0,1412.0,9.0,91.0,1.0,110.0,9.0,85.0,1.0,0.0,9.0,1188.0,9.0,10.8,9.0,1.0,9.0,1.1,9.0,,,,,,,,,,,,,,,27,0.0,1.0,9.9,1.0,718.0,9.0,11.6,1.0,900.0,9.0,10.6,1.0,10.8,1.0,1.7,1.0,7.5,9.0,,,0.0,9.0,2.1,1.0,4.5,1.0,250.0,1.0,1420.0,9.0,9.2,1.0,310.0,1.0,1238.0,9.0,8.6,1.0,,1238.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75116,,,,,,,,,,,,,,,,,,0
75106001,LUXEMBOURG,48.844667,2.333833,46.0,2024-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,9.0,,,,,,,,,,,,,,,46,0.0,1.0,7.1,1.0,513.0,9.0,11.6,1.0,1333.0,9.0,9.0,1.0,9.4,1.0,4.5,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75106,,,,,,,,,,,,,,,,,,0
75107005,TOUR EIFFEL,48.858333,2.2945,330.0,2024-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,9.0,,,,,,,,,,,,,,,330,,,5.2,1.0,658.0,9.0,8.3,1.0,1557.0,9.0,6.8,1.0,6.8,1.0,3.1,1.0,,,,,0.0,9.0,5.5,1.0,10.3,1.0,240.0,9.0,2210.0,9.0,13.2,1.0,240.0,9.0,2219.0,9.0,12.7,1.0,,2202.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75107,,,,,,,,,,,,,,,,,,0
75110001,LARIBOISIERE,48.882833,2.352,55.0,2024-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,9.0,,,,,,,,,,,,,,,55,0.0,1.0,8.0,1.0,745.0,9.0,10.7,1.0,1642.0,9.0,9.3,1.0,9.4,1.0,2.7,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75110,,,,,,,,,,,,,,,,,,0
75114001,PARIS-MONTSOURIS,48.821667,2.337833,75.0,2024-02-20,1031.0,1.0,1026.7,1.0,81.0,9.0,613.0,9.0,13.0,9.0,74.0,1.0,1319.0,9.0,95.0,1.0,531.0,9.0,86.0,1.0,0.0,9.0,1109.0,9.0,9.6,9.0,1.1,9.0,1.2,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,,,0.0,9.0,1.0,9.0,75,0.0,1.0,7.3,1.0,722.0,9.0,10.6,1.0,1313.0,9.0,8.5,1.0,9.0,1.0,3.3,1.0,3.1,9.0,6.1,9.0,0.0,9.0,2.5,1.0,4.8,1.0,210.0,1.0,1710.0,9.0,8.7,1.0,230.0,1.0,1435.0,9.0,8.2,1.0,,1739.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75114,,,,,,,,,,,,,,,,,,0
75114007,PARIS-MONTSOURIS-DOUBLE,48.821667,2.337833,75.0,2024-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,9.0,,,,,,,,,,,,,,,75,,,7.2,1.0,520.0,9.0,10.6,1.0,1316.0,9.0,8.4,1.0,8.9,1.0,3.4,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75114,,,,,,,,,,,,,,,,,,0
75116008,LONGCHAMP,48.854833,2.233667,27.0,2024-02-20,,,,,92.0,9.0,565.0,9.0,15.0,9.0,74.0,1.0,1610.0,9.0,95.0,1.0,524.0,9.0,87.0,1.0,0.0,9.0,1153.0,9.0,9.5,9.0,1.0,9.0,1.0,9.0,,,,,,,,,,,,,,,27,0.0,1.0,7.1,1.0,519.0,9.0,10.7,1.0,1526.0,9.0,8.4,1.0,8.9,1.0,3.6,1.0,4.5,9.0,,,0.0,9.0,1.9,1.0,4.1,1.0,200.0,1.0,1345.0,9.0,7.2,1.0,200.0,1.0,1743.0,9.0,6.6,1.0,,1354.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75116,,,,,,,,,,,,,,,,,,0
75106001,LUXEMBOURG,48.844667,2.333833,46.0,2024-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,9.0,,,,,,,,,,,,,,,46,13.7,1.0,7.0,1.0,608.0,9.0,12.3,1.0,600.0,9.0,9.4,1.0,9.7,1.0,5.3,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75106,,,,,,,,,,,,,,,,,,0
75107005,TOUR EIFFEL,48.858333,2.2945,330.0,2024-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,9.0,,,,,,,,,,,,,,,330,,,5.4,1.0,547.0,9.0,10.6,1.0,539.0,9.0,7.7,1.0,8.0,1.0,5.2,1.0,,,,,0.0,9.0,10.8,1.0,17.2,1.0,200.0,1.0,1627.0,9.0,25.6,1.0,200.0,1.0,1826.0,9.0,23.6,1.0,,1645.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75107,,,,,,,,,,,,,,,,,,0
75110001,LARIBOISIERE,48.882833,2.352,55.0,2024-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,9.0,,,,,,,,,,,,,,,55,9.6,1.0,7.8,1.0,621.0,9.0,12.5,1.0,550.0,9.0,9.8,1.0,10.2,1.0,4.7,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75110,,,,,,,,,,,,,,,,,,0
75114001,PARIS-MONTSOURIS,48.821667,2.337833,75.0,2024-02-21,1015.3,1.0,1003.9,1.0,0.0,9.0,293.0,9.0,0.0,9.0,73.0,1.0,1222.0,9.0,95.0,1.0,2055.0,9.0,89.0,1.0,0.0,9.0,1252.0,9.0,10.2,9.0,0.9,9.0,1.2,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,,,0.0,9.0,0.0,9.0,75,14.7,1.0,6.6,1.0,548.0,9.0,12.0,1.0,534.0,9.0,9.0,1.0,9.3,1.0,5.4,1.0,4.4,9.0,5.8,9.0,0.0,9.0,4.6,1.0,8.2,1.0,220.0,9.0,1952.0,9.0,17.6,1.0,220.0,1.0,1638.0,9.0,14.9,1.0,,1638.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75114,,,,,,,,,,,,,,,,,,0
75114007,PARIS-MONTSOURIS-DOUBLE,48.821667,2.337833,75.0,2024-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,9.0,,,,,,,,,,,,,,,75,,,6.4,1.0,604.0,9.0,11.9,1.0,549.0,9.0,8.8,1.0,9.2,1.0,5.5,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75114,,,,,,,,,,,,,,,,,,0
75116008,LONGCHAMP,48.854833,2.233667,27.0,2024-02-21,,,,,0.0,9.0,325.0,9.0,0.0,9.0,72.0,1.0,1212.0,9.0,94.0,1.0,2145.0,9.0,87.0,1.0,0.0,9.0,1231.0,9.0,10.3,9.0,0.9,9.0,1.1,9.0,,,,,,,,,,,,,,,27,10.6,1.0,6.2,1.0,407.0,9.0,12.4,1.0,531.0,9.0,9.4,1.0,9.3,1.0,6.2,1.0,3.8,9.0,,,0.0,9.0,4.1,1.0,7.3,1.0,200.0,1.0,1651.0,9.0,16.0,1.0,210.0,1.0,1806.0,9.0,13.9,1.0,,1806.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75116,,,,,,,,,,,,,,,,,,0
75106001,LUXEMBOURG,48.844667,2.333833,46.0,2024-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,9.0,,,,,,,,,,,,,,,46,11.5,1.0,8.7,1.0,1629.0,9.0,14.1,1.0,1334.0,9.0,10.8,1.0,11.4,1.0,5.4,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75106,,,,,,,,,,,,,,,,,,0
75107005,TOUR EIFFEL,48.858333,2.2945,330.0,2024-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,9.0,,,,,,,,,,,,,,,330,,,5.8,1.0,1549.0,9.0,11.7,1.0,1334.0,9.0,8.6,1.0,8.8,1.0,5.9,1.0,,,,,0.0,9.0,14.0,1.0,27.3,1.0,270.0,1.0,1554.0,9.0,38.4,1.0,270.0,1.0,1546.0,9.0,35.5,1.0,,1546.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75107,,,,,,,,,,,,,,,,,,0
75110001,LARIBOISIERE,48.882833,2.352,55.0,2024-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,9.0,,,,,,,,,,,,,,,55,10.9,1.0,9.0,1.0,1610.0,9.0,14.2,1.0,1331.0,9.0,11.0,1.0,11.6,1.0,5.2,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75110,,,,,,,,,,,,,,,,,,0
75114001,PARIS-MONTSOURIS,48.821667,2.337833,75.0,2024-02-22,993.7,1.0,982.9,1.0,22.0,9.0,217.0,9.0,4.0,9.0,64.0,1.0,1853.0,9.0,96.0,1.0,224.0,9.0,86.0,1.0,0.0,9.0,986.0,9.0,11.2,9.0,1.0,9.0,1.3,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,,,0.0,9.0,0.0,9.0,75,9.7,1.0,8.4,1.0,1751.0,9.0,13.4,1.0,1332.0,9.0,10.5,1.0,10.9,1.0,5.0,1.0,6.0,9.0,6.9,9.0,0.0,9.0,6.2,1.0,12.6,1.0,260.0,1.0,1550.0,9.0,26.2,1.0,220.0,1.0,1400.0,9.0,23.4,1.0,,1400.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75114,,,,,,,,,,,,,,,,,,0
75114007,PARIS-MONTSOURIS-DOUBLE,48.821667,2.337833,75.0,2024-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,9.0,,,,,,,,,,,,,,,75,,,8.3,1.0,1623.0,9.0,13.6,1.0,1334.0,9.0,10.4,1.0,11.0,1.0,5.3,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75114,,,,,,,,,,,,,,,,,,0
75116008,LONGCHAMP,48.854833,2.233667,27.0,2024-02-22,,,,,29.0,9.0,285.0,9.0,5.0,9.0,62.0,1.0,1856.0,9.0,95.0,1.0,110.0,9.0,85.0,1.0,0.0,9.0,950.0,9.0,11.1,9.0,1.1,9.0,1.3,9.0,,,,,,,,,,,,,,,27,13.7,1.0,8.0,1.0,1552.0,9.0,14.0,1.0,1329.0,9.0,10.6,1.0,11.0,1.0,6.0,1.0,6.7,9.0,,,0.0,9.0,5.2,1.0,9.3,1.0,260.0,1.0,1546.0,9.0,25.5,1.0,310.0,1.0,1544.0,9.0,23.5,1.0,,1543.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75116,,,,,,,,,,,,,,,,,,0
75106001,LUXEMBOURG,48.844667,2.333833,46.0,2024-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,9.0,,,,,,,,,,,,,,,46,2.2,1.0,5.1,1.0,636.0,9.0,10.5,1.0,1348.0,9.0,6.7,1.0,7.8,1.0,5.4,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75106,,,,,,,,,,,,,,,,,,0
75107005,TOUR EIFFEL,48.858333,2.2945,330.0,2024-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,9.0,,,,,,,,,,,,,,,330,,,2.9,1.0,632.0,9.0,7.1,1.0,1342.0,9.0,4.3,1.0,5.0,1.0,4.2,1.0,,,,,0.0,9.0,8.2,1.0,11.5,1.0,220.0,1.0,342.0,9.0,19.9,1.0,230.0,1.0,411.0,9.0,18.6,1.0,,413.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75107,,,,,,,,,,,,,,,,,,0
75110001,LARIBOISIERE,48.882833,2.352,55.0,2024-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,9.0,,,,,,,,,,,,,,,55,1.6,1.0,5.7,1.0,624.0,9.0,9.8,1.0,1344.0,9.0,7.0,1.0,7.8,1.0,4.1,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75110,,,,,,,,,,,,,,,,,,0
75114001,PARIS-MONTSOURIS,48.821667,2.337833,75.0,2024-02-23,994.9,1.0,993.1,1.0,146.0,9.0,581.0,9.0,23.0,9.0,64.0,1.0,1341.0,9.0,88.0,1.0,1931.0,9.0,81.0,1.0,0.0,9.0,1031.0,9.0,7.7,9.0,1.4,9.0,1.6,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,,,0.0,9.0,0.0,9.0,75,0.6,1.0,4.5,1.0,628.0,9.0,9.8,1.0,1328.0,9.0,6.2,1.0,7.2,1.0,5.3,1.0,2.6,9.0,3.8,9.0,0.0,9.0,4.2,1.0,7.0,1.0,220.0,1.0,1437.0,9.0,13.2,1.0,220.0,1.0,247.0,9.0,12.1,1.0,,1428.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75114,,,,,,,,,,,,,,,,,,0
75114007,PARIS-MONTSOURIS-DOUBLE,48.821667,2.337833,75.0,2024-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,9.0,,,,,,,,,,,,,,,75,,,4.4,1.0,628.0,9.0,9.8,1.0,1339.0,9.0,6.1,1.0,7.1,1.0,5.4,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75114,,,,,,,,,,,,,,,,,,0
75116008,LONGCHAMP,48.854833,2.233667,27.0,2024-02-23,,,,,157.0,9.0,627.0,9.0,25.0,9.0,62.0,1.0,1337.0,9.0,86.0,1.0,2338.0,9.0,80.0,1.0,0.0,9.0,907.0,9.0,7.6,9.0,1.5,9.0,1.6,9.0,,,,,,,,,,,,,,,27,0.8,1.0,4.8,1.0,631.0,9.0,10.1,1.0,1322.0,9.0,6.3,1.0,7.5,1.0,5.3,1.0,3.4,9.0,,,0.0,9.0,3.9,1.0,6.3,1.0,200.0,1.0,830.0,9.0,12.9,1.0,200.0,1.0,1325.0,9.0,12.0,1.0,,1325.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75116,,,,,,,,,,,,,,,,,,0
75106001,LUXEMBOURG,48.844667,2.333833,46.0,2024-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,9.0,,,,,,,,,,,,,,,46,5.0,1.0,4.3,1.0,408.0,9.0,9.3,1.0,1404.0,9.0,6.3,1.0,6.8,1.0,5.0,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75106,,,,,,,,,,,,,,,,,,0
75107005,TOUR EIFFEL,48.858333,2.2945,330.0,2024-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,9.0,,,,,,,,,,,,,,,330,,,1.6,1.0,631.0,9.0,6.9,1.0,1424.0,9.0,3.8,1.0,4.3,1.0,5.3,1.0,,,,,0.0,9.0,8.6,1.0,14.7,1.0,200.0,1.0,1629.0,9.0,23.9,1.0,210.0,1.0,1622.0,9.0,22.7,1.0,,1622.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75107,,,,,,,,,,,,,,,,,,0
75110001,LARIBOISIERE,48.882833,2.352,55.0,2024-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,9.0,,,,,,,,,,,,,,,55,4.2,1.0,4.5,1.0,638.0,9.0,9.3,1.0,1424.0,9.0,6.5,1.0,6.9,1.0,4.8,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75110,,,,,,,,,,,,,,,,,,0
75114001,PARIS-MONTSOURIS,48.821667,2.337833,75.0,2024-02-24,1000.5,1.0,995.9,1.0,182.0,9.0,750.0,9.0,29.0,9.0,63.0,1.0,1319.0,9.0,93.0,1.0,1823.0,9.0,82.0,1.0,0.0,9.0,1002.0,9.0,7.5,9.0,1.3,9.0,1.5,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,,,0.0,9.0,0.0,9.0,75,5.2,1.0,3.4,1.0,249.0,9.0,9.3,1.0,1349.0,9.0,5.8,1.0,6.4,1.0,5.9,1.0,0.6,9.0,2.4,9.0,0.0,9.0,4.2,1.0,7.5,1.0,220.0,1.0,1635.0,9.0,14.6,1.0,230.0,1.0,1529.0,9.0,12.9,1.0,,1530.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75114,,,,,,,,,,,,,,,,,,0
75114007,PARIS-MONTSOURIS-DOUBLE,48.821667,2.337833,75.0,2024-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,9.0,,,,,,,,,,,,,,,75,,,3.6,1.0,247.0,9.0,9.2,1.0,1350.0,9.0,5.7,1.0,6.4,1.0,5.6,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75114,,,,,,,,,,,,,,,,,,0
75116008,LONGCHAMP,48.854833,2.233667,27.0,2024-02-24,,,,,186.0,9.0,755.0,9.0,30.0,9.0,63.0,1.0,1409.0,9.0,90.0,1.0,1813.0,9.0,80.0,1.0,0.0,9.0,1002.0,9.0,7.5,9.0,1.3,9.0,1.5,9.0,,,,,,,,,,,,,,,27,4.0,1.0,3.4,1.0,320.0,9.0,9.3,1.0,1359.0,9.0,6.0,1.0,6.4,1.0,5.9,1.0,1.2,9.0,,,0.0,9.0,4.0,1.0,8.2,1.0,210.0,1.0,1628.0,9.0,15.6,1.0,200.0,1.0,1624.0,9.0,14.6,1.0,,1624.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75116,,,,,,,,,,,,,,,,,,0
75106001,LUXEMBOURG,48.844667,2.333833,46.0,2024-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,9.0,,,,,,,,,,,,,,,46,6.2,1.0,5.1,1.0,1801.0,9.0,9.2,1.0,56.0,9.0,7.4,1.0,7.2,1.0,4.1,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75106,,,,,,,,,,,,,,,,,,0
