Réseau,Station,Trafic,Ville,Arrondissement pour Paris,Year,ArRGeopoint
RER,val de fontenay,11863754,Fontenay-sous-Bois,,2013,"48.85428272439226, 2.488882634461082"
Métro,charonne,4047046,Paris,12.0,2013,"48.85417829987016, 2.3863014358122636"
Métro,charonne,4047046,Paris,12.0,2013,"48.85493944343483, 2.384782396448888"
Métro,charonne,4047046,Paris,12.0,2013,"48.85434615911421, 2.385713425707104"
Métro,charonne,4047046,Paris,12.0,2013,"48.85500743703706, 2.384887898669042"
Métro,louise michel,3594105,Levallois-Perret,,2013,"48.86776569230521, 2.470701481516096"
Métro,louise michel,3594105,Levallois-Perret,,2013,"48.98577573518421, 1.707543882792754"
Métro,louise michel,3594105,Levallois-Perret,,2013,"48.88853900118254, 2.2882778490679763"
Métro,louise michel,3594105,Levallois-Perret,,2013,"48.915249577614276, 2.495761068654889"
Métro,louise michel,3594105,Levallois-Perret,,2013,"48.8755461955584, 2.431751478185821"
Métro,louise michel,3594105,Levallois-Perret,,2013,"48.90226218882744, 2.440722191504558"
Métro,louise michel,3594105,Levallois-Perret,,2013,"48.91481488962603, 2.495042128337001"
Métro,louise michel,3594105,Levallois-Perret,,2013,"48.62057203293327, 2.3116627494363082"
Métro,louise michel,3594105,Levallois-Perret,,2013,"48.62029983889311, 2.311259293039337"
Métro,louise michel,3594105,Levallois-Perret,,2013,"48.875861914882485, 2.4319525472858956"
Métro,louise michel,3594105,Levallois-Perret,,2013,"48.66252219041218, 2.5598305542888045"
Métro,louise michel,3594105,Levallois-Perret,,2013,"48.90199158232226, 2.440547764795812"
Métro,louise michel,3594105,Levallois-Perret,,2013,"48.9853813113456, 1.707663008405602"
Métro,louise michel,3594105,Levallois-Perret,,2013,"48.93220478472422, 2.272488896019549"
Métro,louise michel,3594105,Levallois-Perret,,2013,"48.888493381658336, 2.288168006806735"
Métro,louise michel,3594105,Levallois-Perret,,2013,"48.932319559606285, 2.2706582888474154"
RER,fontenay-aux-roses,1052661,Fontenay aux roses,,2013,"48.78758435682472, 2.292804700155717"
RER,fontenay-aux-roses,1052661,Fontenay aux roses,,2013,"48.787594606583966, 2.293016898667032"
RER,fontenay-aux-roses,1052661,Fontenay aux roses,,2013,"48.78754048512842, 2.292990409298475"
Métro,porte de choisy,3085089,Paris,13.0,2013,"48.81976866805424, 2.363934374386753"
Métro,porte de choisy,3085089,Paris,13.0,2013,"48.81971514341001, 2.3640167452454044"
Métro,porte de choisy,3085089,Paris,13.0,2013,"48.82004868898059, 2.364162494080002"
Métro,porte de choisy,3085089,Paris,13.0,2013,"48.81946912320747, 2.365109313129635"
Métro,porte de choisy,3085089,Paris,13.0,2013,"48.8195056022126, 2.365204206144544"
Métro,porte de choisy,3085089,Paris,13.0,2013,"48.820125121643756, 2.3650059871986535"
Métro,porte de choisy,3085089,Paris,13.0,2013,"48.82013208921864, 2.36462454900074"
Métro,porte de choisy,3085089,Paris,13.0,2013,"48.820055929134405, 2.3646785940494577"
Métro,porte de choisy,3085089,Paris,13.0,2013,"48.8198700270786, 2.366085049523905"
Métro,telegraphe,2506008,Paris,20.0,2013,"48.875517869861575, 2.398348051145877"
Métro,villiers,6309746,Paris,17.0,2013,"48.64551062616783, 2.2908101863119112"
Métro,villiers,6309746,Paris,17.0,2013,"48.88158362366562, 2.317008345964289"
Métro,villiers,6309746,Paris,17.0,2013,"48.89589215468123, 2.2727508201410394"
Métro,villiers,6309746,Paris,17.0,2013,"48.881306447034355, 2.315716577244038"
Métro,villiers,6309746,Paris,17.0,2013,"48.88107318306202, 2.3158150926463774"
Métro,villiers,6309746,Paris,17.0,2013,"48.88121227336478, 2.3157614492393392"
Métro,villiers,6309746,Paris,17.0,2013,"48.88115398074681, 2.3157901685080926"
Métro,villiers,6309746,Paris,17.0,2013,"48.88195276739552, 2.3139354044302025"
Métro,villiers,6309746,Paris,17.0,2013,"48.896109051415955, 2.2729251073829113"
Métro,villiers,6309746,Paris,17.0,2013,"48.881270124541075, 2.3172306305930572"
Métro,michel bizot,2038450,Paris,12.0,2013,"48.837000553937266, 2.4022804270646896"
Métro,michel bizot,2038450,Paris,12.0,2013,"48.83671665219351, 2.4030602531606755"
Métro,michel bizot,2038450,Paris,12.0,2013,"48.83700320772689, 2.4028117373024496"
Métro,michel bizot,2038450,Paris,12.0,2013,"48.83707743102207, 2.4023667399880035"
Métro,bolivar,646310,Paris,19.0,2013,"48.88052801829911, 2.3739643890889264"
Métro,bolivar,646310,Paris,19.0,2013,"48.88078966296145, 2.3741248711875413"
Métro,bolivar,646310,Paris,19.0,2013,"48.88078980551832, 2.3741521406987514"
Métro,bolivar,646310,Paris,19.0,2013,"48.88104824165803, 2.3736990574887895"
Métro,sentier,3568784,Paris,3.0,2013,"48.867404274268736, 2.3465852112394394"
Métro,sentier,3568784,Paris,3.0,2013,"48.86734660428012, 2.347553815937788"
Métro,sentier,3568784,Paris,3.0,2013,"49.0393841578703, 2.060885246708145"
Métro,sentier,3568784,Paris,3.0,2013,"48.867283431646875, 2.3475137108219895"
RER,les baconnets,1585110,Antony,,2013,"48.74098352912763, 2.2835300787239783"
RER,les baconnets,1585110,Antony,,2013,"48.73984118581652, 2.2880334003809035"
RER,les baconnets,1585110,Antony,,2013,"48.739796460244214, 2.288074806879002"
RER,les baconnets,1585110,Antony,,2013,"48.73989154836205, 2.2881831181841057"
RER,les baconnets,1585110,Antony,,2013,"48.741487668984405, 2.28360475851952"
Métro,notre-dame-de-lorette,3007196,Paris,9.0,2013,"48.87603503126699, 2.337873619222638"
Métro,notre-dame-de-lorette,3007196,Paris,9.0,2013,"48.87604417481643, 2.3379007718233322"
RER,courcelle-sur-yvette,554234,Gif sur Yvette,,2013,"48.70135978097649, 2.0976037964671117"
RER,courcelle-sur-yvette,554234,Gif sur Yvette,,2013,"48.70131450338252, 2.0975638104837837"
RER,courcelle-sur-yvette,554234,Gif sur Yvette,,2013,"48.70126743186966, 2.097881252412627"
Métro,raspail,1836323,Paris,14.0,2013,"48.69405746436308, 2.3762385322801403"
Métro,raspail,1836323,Paris,14.0,2013,"48.83908487279756, 2.330549660589195"
Métro,raspail,1836323,Paris,14.0,2013,"48.9248387529079, 2.8633279645435366"
Métro,raspail,1836323,Paris,14.0,2013,"48.839104150227726, 2.3307802165662403"
Métro,raspail,1836323,Paris,14.0,2013,"48.8390661287867, 2.330414471235479"
Métro,raspail,1836323,Paris,14.0,2013,"48.83915635951187, 2.3304669937198725"
Métro,porte de vanves,4464578,Paris,14.0,2013,"48.82730101222042, 2.3065088352542933"
Métro,porte de vanves,4464578,Paris,14.0,2013,"48.82737374677055, 2.3066440851164933"
Métro,porte de vanves,4464578,Paris,14.0,2013,"48.82711669363708, 2.3041956026035315"
Métro,porte de vanves,4464578,Paris,14.0,2013,"48.82696729636066, 2.3047969484850044"
Métro,porte de vanves,4464578,Paris,14.0,2013,"48.82761346399055, 2.305332386657473"
Métro,porte de vanves,4464578,Paris,14.0,2013,"48.82745492154791, 2.306683870807259"
Métro,porte de vanves,4464578,Paris,14.0,2013,"48.827729678306746, 2.305985503421861"
Métro,porte de vanves,4464578,Paris,14.0,2013,"48.82766229776121, 2.305223578739507"
Métro,porte de vanves,4464578,Paris,14.0,2013,"48.82659322671052, 2.305428527312752"
Métro,porte de vanves,4464578,Paris,14.0,2013,"48.82726565187951, 2.3050654041914607"
Métro,la muette,4206204,Paris,16.0,2013,"48.831733246442454, 2.116612880251921"
Métro,la muette,4206204,Paris,16.0,2013,"48.85809196688497, 2.274096244669722"
Métro,la muette,4206204,Paris,16.0,2013,"48.85809196688497, 2.274096244669722"
Métro,la muette,4206204,Paris,16.0,2013,"48.831938471917155, 2.116391430272911"
Métro,la chapelle,6503089,Paris,9.0,2013,"48.918548589041116, 1.9891860156931698"
Métro,la chapelle,6503089,Paris,9.0,2013,"49.05967893873842, 2.127592434978803"
Métro,la chapelle,6503089,Paris,9.0,2013,"48.88419056438072, 2.359097468550131"
Métro,la chapelle,6503089,Paris,9.0,2013,"48.884476483396035, 2.360430336162137"
Métro,la chapelle,6503089,Paris,9.0,2013,"49.18387941431081, 1.732856655323602"
Métro,la chapelle,6503089,Paris,9.0,2013,"49.1619043939898, 1.9768131320402256"
Métro,la chapelle,6503089,Paris,9.0,2013,"48.884733955379915, 2.3614908336381677"
Métro,la chapelle,6503089,Paris,9.0,2013,"48.91848150017122, 1.9886960564763336"
Métro,la chapelle,6503089,Paris,9.0,2013,"49.18388566221182, 1.732595883505213"
Métro,la chapelle,6503089,Paris,9.0,2013,"48.93906670265969, 2.0178241313124166"
Métro,la chapelle,6503089,Paris,9.0,2013,"48.50563072861857, 1.8933396938773361"
Métro,la chapelle,6503089,Paris,9.0,2013,"48.997020952956575, 2.252940530395725"
Métro,la chapelle,6503089,Paris,9.0,2013,"49.16158974924052, 1.976819349305581"
Métro,la chapelle,6503089,Paris,9.0,2013,"48.858399622336584, 2.9251613685648152"
Métro,la chapelle,6503089,Paris,9.0,2013,"48.88438641083919, 2.3604041692740982"
Métro,la chapelle,6503089,Paris,9.0,2013,"48.88456203709981, 2.3596110882300847"
Métro,la chapelle,6503089,Paris,9.0,2013,"48.58956406378706, 2.221096476914113"
Métro,la chapelle,6503089,Paris,9.0,2013,"48.58963619990405, 2.2211225243666184"
Métro,la chapelle,6503089,Paris,9.0,2013,"48.85844502096894, 2.925856399814535"
Métro,la chapelle,6503089,Paris,9.0,2013,"49.00215138608326, 2.0122303341902175"
Métro,la chapelle,6503089,Paris,9.0,2013,"49.00138555456936, 2.0131469770435966"
Métro,la chapelle,6503089,Paris,9.0,2013,"48.5059183162122, 1.8933065498085506"
Métro,duroc,3339347,Paris,7.0,2013,"48.84700989359829, 2.3165212194565217"
Métro,duroc,3339347,Paris,7.0,2013,"48.84675637807408, 2.3162247549746047"
Métro,duroc,3339347,Paris,7.0,2013,"48.84716113869087, 2.3162330710214354"
Métro,duroc,3339347,Paris,7.0,2013,"48.84699198554059, 2.316535081176305"
Métro,duroc,3339347,Paris,7.0,2013,"48.84668027283798, 2.3162843486517035"
Métro,duroc,3339347,Paris,7.0,2013,"48.847745446532464, 2.3161845231965947"
Métro,corvisart,2622998,Paris,13.0,2013,"48.829807806109876, 2.3476285898941986"
Métro,corvisart,2622998,Paris,13.0,2013,"48.82986881641399, 2.3489219476965975"
Métro,corvisart,2622998,Paris,13.0,2013,"48.82986001329865, 2.3506112259261656"
Métro,corvisart,2622998,Paris,13.0,2013,"48.82986001329865, 2.3506112259261656"
Métro,louis blanc,2489483,Paris,10.0,2013,"48.88175748078745, 2.3666271466855857"
Métro,louis blanc,2489483,Paris,10.0,2013,"48.80074902077429, 2.6293231577217555"
Métro,louis blanc,2489483,Paris,10.0,2013,"48.88198085564852, 2.3663517112504886"
Métro,louis blanc,2489483,Paris,10.0,2013,"48.8811673443149, 2.363879907852037"
Métro,louis blanc,2489483,Paris,10.0,2013,"48.88089501161633, 2.3650968074522214"
Métro,louis blanc,2489483,Paris,10.0,2013,"48.88083895770338, 2.364702057328793"
Métro,louis blanc,2489483,Paris,10.0,2013,"48.80059739615394, 2.6297326663234566"
Métro,louis blanc,2489483,Paris,10.0,2013,"48.88118341151085, 2.364365143550256"
Métro,louis blanc,2489483,Paris,10.0,2013,"48.88120621181238, 2.3644248624936774"
Métro,louis blanc,2489483,Paris,10.0,2013,"48.881241820739106, 2.364356249189078"
Métro,tolbiac,3582639,Paris,13.0,2013,"48.826136861739975, 2.3573184392131914"
Métro,tolbiac,3582639,Paris,13.0,2013,"48.82615323732968, 2.3570185677381614"
Métro,vaneau,964320,Paris,7.0,2013,"48.84889457004519, 2.3213512423547353"
Métro,vaneau,964320,Paris,7.0,2013,"48.84870050681717, 2.321227717195941"
Métro,jourdain,3462099,Paris,20.0,2013,"48.87492082499778, 2.388783845084258"
Métro,jourdain,3462099,Paris,20.0,2013,"48.87497652153008, 2.3891240432360457"
Métro,jourdain,3462099,Paris,20.0,2013,"48.87369898791151, 2.3890299566499573"
Métro,jourdain,3462099,Paris,20.0,2013,"48.87524734862779, 2.3893253789100957"
Métro,jourdain,3462099,Paris,20.0,2013,"48.87524734862779, 2.3893253789100957"
Métro,jourdain,3462099,Paris,20.0,2013,"48.873523651475466, 2.3899182031624546"
RER,robinson,2167299,Sceaux,,2013,"48.78023995068349, 2.2813851821896316"
RER,robinson,2167299,Sceaux,,2013,"49.01859255697764, 2.3161363072714325"
RER,robinson,2167299,Sceaux,,2013,"48.78021337956863, 2.2814535954356345"
RER,robinson,2167299,Sceaux,,2013,"48.78000451362346, 2.2736854935059774"
RER,robinson,2167299,Sceaux,,2013,"49.01827458158072, 2.3155662791705445"
RER,robinson,2167299,Sceaux,,2013,"48.780212443203254, 2.2812979160300544"
RER,robinson,2167299,Sceaux,,2013,"48.780020431868934, 2.2733450362217145"
RER,robinson,2167299,Sceaux,,2013,"48.780266276181074, 2.2812759438135433"
Métro,rome,2818857,Paris,17.0,2013,"48.83264297836852, 2.739331262523718"
Métro,rome,2818857,Paris,17.0,2013,"48.88234581878253, 2.321359173822972"
Métro,rome,2818857,Paris,17.0,2013,"48.83257112059937, 2.7393724897784164"
Métro,rome,2818857,Paris,17.0,2013,"48.882256139421415, 2.321403977919389"
Métro,basilique de saint-denis,5393138,Saint Denis,,2013,"48.93807719224966, 2.360822424342695"
Métro,basilique de saint-denis,5393138,Saint Denis,,2013,"48.93677479825201, 2.359431626687363"
Métro,basilique de saint-denis,5393138,Saint Denis,,2013,"48.93803186704863, 2.3607547281052024"
Métro,basilique de saint-denis,5393138,Saint Denis,,2013,"48.93678306531069, 2.359295840812681"
RER,laplace,3013290,Arcueil,,2013,"48.808437307971474, 2.334360866134983"
RER,laplace,3013290,Arcueil,,2013,"48.80835712653834, 2.334498056795441"
RER,laplace,3013290,Arcueil,,2013,"48.808401713913604, 2.334429404133252"
RER,laplace,3013290,Arcueil,,2013,"48.80828346689475, 2.3341912590389136"
Métro,ledru-rollin,3917141,Paris,12.0,2013,"48.851192742209, 2.3759249137356906"
Métro,ledru-rollin,3917141,Paris,12.0,2013,"48.851337766784695, 2.376141223318592"
Métro,les gobelins,3835783,Paris,13.0,2013,"48.8368751615007, 2.352281343948716"
Métro,les gobelins,3835783,Paris,13.0,2013,"48.836262526147515, 2.3520845968364004"
Métro,les gobelins,3835783,Paris,13.0,2013,"48.83589170667656, 2.352531165362204"
Métro,les gobelins,3835783,Paris,13.0,2013,"48.83640861279014, 2.350829369843924"
Métro,les gobelins,3835783,Paris,13.0,2013,"48.83691290381101, 2.3526078548870455"
Métro,les gobelins,3835783,Paris,13.0,2013,"48.837249548924504, 2.3516636002156717"
Métro,les gobelins,3835783,Paris,13.0,2013,"48.835841622330754, 2.352416801898275"
Métro,les gobelins,3835783,Paris,13.0,2013,"48.83644266220068, 2.3504747206432657"
Métro,blanche,4251153,Paris,9.0,2013,"48.8832739616544, 2.3328861403649945"
Métro,blanche,4251153,Paris,9.0,2013,"48.883766354463546, 2.3324843754343627"
Métro,blanche,4251153,Paris,9.0,2013,"48.883526668022824, 2.333046539691098"
Métro,blanche,4251153,Paris,9.0,2013,"48.88326101611551, 2.3321772176615307"
Métro,blanche,4251153,Paris,9.0,2013,"48.883766354463546, 2.3324843754343627"
Métro,blanche,4251153,Paris,9.0,2013,"48.883787227514226, 2.3330022931888688"
Métro,maison blanche,2122847,Paris,13.0,2013,"48.81124416892413, 2.298320340685529"
Métro,maison blanche,2122847,Paris,13.0,2013,"48.80917668567308, 2.298511561208425"
Métro,maison blanche,2122847,Paris,13.0,2013,"48.82216816830109, 2.3585387043161337"
Métro,maison blanche,2122847,Paris,13.0,2013,"48.82214950606121, 2.358412946155939"
Métro,maison blanche,2122847,Paris,13.0,2013,"48.82120786860701, 2.3589182598590392"
Métro,maison blanche,2122847,Paris,13.0,2013,"48.93024372505918, 1.9758554792472025"
Métro,maison blanche,2122847,Paris,13.0,2013,"48.82119024727098, 2.358986576752596"
Métro,maison blanche,2122847,Paris,13.0,2013,"48.9306939056658, 1.9738128544999178"
Métro,maison blanche,2122847,Paris,13.0,2013,"48.812285734594006, 2.299559164747491"
Métro,maison blanche,2122847,Paris,13.0,2013,"48.811774796389514, 2.299851998448499"
Métro,maison blanche,2122847,Paris,13.0,2013,"48.86402750976094, 2.5506310986711953"
Métro,maison blanche,2122847,Paris,13.0,2013,"48.863823356937296, 2.548956250955206"
Métro,maison blanche,2122847,Paris,13.0,2013,"48.82251744113764, 2.3582619993686342"
Métro,maison blanche,2122847,Paris,13.0,2013,"48.808806524600506, 2.298271435838869"
Métro,maison blanche,2122847,Paris,13.0,2013,"48.822465162684665, 2.3585759115763087"
Métro,marx dormoy,3753736,Paris,18.0,2013,"48.709260112769876, 2.4324045796699703"
Métro,marx dormoy,3753736,Paris,18.0,2013,"48.70361214820196, 2.3715312863565456"
Métro,marx dormoy,3753736,Paris,18.0,2013,"48.66856661636274, 2.5291973497705498"
Métro,marx dormoy,3753736,Paris,18.0,2013,"48.70851029974208, 2.431719603922735"
Métro,marx dormoy,3753736,Paris,18.0,2013,"48.890579578553634, 2.359808478084024"
Métro,marx dormoy,3753736,Paris,18.0,2013,"48.89060729277303, 2.3599458831780327"
Métro,marx dormoy,3753736,Paris,18.0,2013,"48.7086002411815, 2.431718625862085"
Métro,marx dormoy,3753736,Paris,18.0,2013,"48.7094676890371, 2.43255182421723"
Métro,marx dormoy,3753736,Paris,18.0,2013,"48.94295171500019, 2.4400116451318894"
Métro,marx dormoy,3753736,Paris,18.0,2013,"48.94304794361826, 2.4413621419153695"
Métro,marx dormoy,3753736,Paris,18.0,2013,"48.70363171099112, 2.371830017742104"
Métro,buzenval,1914564,Paris,20.0,2013,"48.85244549757224, 2.4010811506559264"
Métro,buzenval,1914564,Paris,20.0,2013,"48.85183370163806, 2.4010336704408797"
Métro,buzenval,1914564,Paris,20.0,2013,"48.9164471145667, 2.1789667802486847"
Métro,buzenval,1914564,Paris,20.0,2013,"48.85176243981859, 2.401170769368413"
Métro,buzenval,1914564,Paris,20.0,2013,"48.91624769565908, 2.178737957860779"
Métro,buzenval,1914564,Paris,20.0,2013,"48.85176243981859, 2.401170769368413"
Métro,buzenval,1914564,Paris,20.0,2013,"48.85188316554214, 2.4019325506312295"
Métro,buzenval,1914564,Paris,20.0,2013,"48.85199074081348, 2.4018631757553073"
Métro,bourse,3288142,Paris,2.0,2013,"48.86869482411787, 2.340843377547118"
Métro,bourse,3288142,Paris,2.0,2013,"48.8687387369561, 2.340651966808331"
Métro,bourse,3288142,Paris,2.0,2013,"48.86879284391953, 2.340678546975881"
RER,auber,6248528,Paris,9.0,2013,"48.872302787407335, 2.329795528739103"
RER,auber,6248528,Paris,9.0,2013,"48.87242297274265, 2.3295766645555775"
RER,auber,6248528,Paris,9.0,2013,"48.87230087869562, 2.329454716971651"
RER,auber,6248528,Paris,9.0,2013,"48.872274969421106, 2.329645918766417"
RER,auber,6248528,Paris,9.0,2013,"48.87232946035089, 2.329740651695625"
RER,auber,6248528,Paris,9.0,2013,"48.87349958674497, 2.329916466773781"
Métro,porte maillot,8998134,Paris,16.0,2013,"48.87790167493824, 2.2795604739231896"
Métro,porte maillot,8998134,Paris,16.0,2013,"48.877273626056436, 2.278314757145635"
Métro,porte maillot,8998134,Paris,16.0,2013,"48.878162653630916, 2.282583847361549"
Métro,porte maillot,8998134,Paris,16.0,2013,"48.878009997101564, 2.279627150606982"
Métro,porte maillot,8998134,Paris,16.0,2013,"48.87780565042437, 2.2822896139411903"
Métro,porte maillot,8998134,Paris,16.0,2013,"48.87716571406661, 2.2783162524620253"
Métro,pont marie,1624879,Paris,4.0,2013,"48.85380692346439, 2.356690960000734"
Métro,pont neuf,1614109,Paris,4.0,2013,"48.932542363447716, 2.2385245821026"
Métro,pont neuf,1614109,Paris,4.0,2013,"48.9396072140481, 2.0367760487290973"
Métro,pont neuf,1614109,Paris,4.0,2013,"48.69375972423659, 2.2817452852809734"
Métro,pont neuf,1614109,Paris,4.0,2013,"48.69353364388252, 2.2815445881999326"
Métro,pont neuf,1614109,Paris,4.0,2013,"48.85854633925466, 2.3417767491485417"
Métro,pont neuf,1614109,Paris,4.0,2013,"48.85845603109832, 2.341708923203476"
Métro,pont neuf,1614109,Paris,4.0,2013,"48.93979012198564, 2.037154908198751"
Métro,porte de saint-cloud,5284078,Paris,16.0,2013,"48.83772841705649, 2.256218375252705"
Métro,porte de saint-cloud,5284078,Paris,16.0,2013,"48.83803180520354, 2.2558325570483446"
Métro,porte de saint-cloud,5284078,Paris,16.0,2013,"48.83819172868179, 2.2555169069177454"
