Département;Département commune;Libellé de commune;Arrondissement;Canton ville;Zone d'emploi;Unité urbaine;Population 2010;Taxi;Aéroport;Aéroport nombre de passagers;Gare avec train TAGV (train à grande vitesse);Gare sous convention avec l’État;Gare sous convention avec les conseils régionaux ou les STIF;Agence de voyage;Hôtel homologué;Hôtel homologué - nombre de chambres;Camping homologué;Camping homologué - nombre d'emplacements;Information Touristique;geo_point_2d;geo_shape
77;77247;['Lescherolles'];773;7711;1103;77000;481;0;0;0;0;0;0;0;0;0;0;0;0;48.76086815293669, 3.350447577238143;"{""coordinates"": [[[3.365438006401063, 48.74283491735864], [3.3400494122645172, 48.74512249833209], [3.323604095432867, 48.757795947822565], [3.3391780506812863, 48.77847490264827], [3.348756223990004, 48.786281005807346], [3.353833311177873, 48.78632903706914], [3.358961508039146, 48.78589103037924], [3.36128391975505, 48.77927351852811], [3.354206484935616, 48.76711688136594], [3.381032445088444, 48.75160945990327], [3.3735441103883312, 48.74296273219427], [3.368621826423678, 48.74305897914444], [3.365438006401063, 48.74283491735864]]], ""type"": ""Polygon""}"
94;94060;['La Queue-en-Brie'];942;9444;1117;851;11381;14;0;0;0;0;0;1;1;46;0;0;0;48.77758661035148, 2.583855776082259;"{""coordinates"": [[[2.57711434436102, 48.755093221439026], [2.573005372995169, 48.76020525320052], [2.578204204586492, 48.76499059252918], [2.5763300172897132, 48.76793401012813], [2.571670046323765, 48.76709893245624], [2.5723788925819813, 48.77357717304316], [2.561972312761988, 48.78780388073491], [2.555456854488504, 48.792096885163694], [2.571680824810041, 48.798946475201625], [2.575874065850475, 48.793906900834415], [2.585119741447274, 48.79357060683819], [2.591542353000813, 48.797370134020525], [2.5988429258207013, 48.793347643327024], [2.587148254654037, 48.77461846577872], [2.59103082951138, 48.77232036382681], [2.606453544235837, 48.773334523882774], [2.614816906164042, 48.76112090971125], [2.597543957657469, 48.760569279553934], [2.588910287549779, 48.76340898742759], [2.581942680840776, 48.75516418660653], [2.57711434436102, 48.755093221439026]]], ""type"": ""Polygon""}"
95;95052;['Beaumont-sur-Oise'];953;9503;56;459;8954;10;0;0;0;0;0;0;0;0;0;0;1;49.140098105752614, 2.300212672388117;"{""coordinates"": [[[2.313569645517369, 49.12278327956245], [2.298787408133634, 49.137003097459896], [2.278230001736186, 49.135227172954664], [2.268058312000935, 49.139409584712425], [2.294154781409917, 49.15115501405079], [2.311918280473377, 49.15016994668642], [2.322738714305409, 49.146571953172156], [2.314990331666373, 49.141744839933644], [2.320079453482795, 49.12467244942812], [2.313569645517369, 49.12278327956245]]], ""type"": ""Polygon""}"
77;77383;['Rampillon'];773;7723;1105;77000;795;0;0;0;0;0;0;0;0;0;0;0;0;48.54104342575571, 3.072880992722303;"{""coordinates"": [[[3.107848028335309, 48.528717473461406], [3.0945950903755, 48.5246986693046], [3.088188013105579, 48.5157977749502], [3.059065431400037, 48.51812773593348], [3.049158886340618, 48.523889538007566], [3.037640773973903, 48.53289845406026], [3.042083084776349, 48.54933196962027], [3.035897331345795, 48.55827555633051], [3.042487414007453, 48.56340980489989], [3.052408565251538, 48.56405352115185], [3.095271254507197, 48.5614452165473], [3.105295907627727, 48.54600941531221], [3.113593013843907, 48.542367553181855], [3.113652321701957, 48.53222938828253], [3.108775618191647, 48.531910105005544], [3.107848028335309, 48.528717473461406]]], ""type"": ""Polygon""}"
77;77489;['Vaux-sur-Lunain'];774;7716;1107;77000;200;0;0;0;0;0;0;0;0;0;0;0;0;48.217212770074404, 2.9560868715430573;"{""coordinates"": [[[2.9554022259204222, 48.19251820140901], [2.961475626618284, 48.20531538557324], [2.955989424110139, 48.214572261344465], [2.943906595820199, 48.22069464928942], [2.934268948297218, 48.218296267275626], [2.921456587650689, 48.223759100145884], [2.920578079076326, 48.23487071666475], [2.969310669335365, 48.22684045520781], [2.973324633822724, 48.22475395050548], [2.9726413824218882, 48.218014455695965], [2.982213653425646, 48.219653883544915], [2.981798491506364, 48.21318439292611], [2.988961494790424, 48.209019276615265], [2.971679844065682, 48.20336573084203], [2.970958045601007, 48.19418767348566], [2.9554022259204222, 48.19251820140901]]], ""type"": ""Polygon""}"
78;78265;['Garancières'];782;7815;1109;78108;2382;2;0;0;0;0;1;0;0;0;1;0;0;48.82360412135294, 1.7583179911407192;"{""coordinates"": [[[1.748342357999578, 48.8032429076358], [1.745921049517245, 48.809936602117226], [1.733221739954673, 48.820875176634246], [1.7400314884878192, 48.837820948807774], [1.761115691939306, 48.841036344683765], [1.773433984842907, 48.83177307884045], [1.778040029701332, 48.83230593172821], [1.7852117457170371, 48.83031925729741], [1.7846725200351732, 48.818387026589726], [1.781204884682767, 48.81639990141592], [1.748342357999578, 48.8032429076358]]], ""type"": ""Polygon""}"
91;91293;['Guigneville-sur-Essonne'];911;9111;1115;91402;926;0;0;0;0;0;0;0;0;0;0;0;0;48.46385897126004, 2.371038302960614;"{""coordinates"": [[[2.36247914039292, 48.44860027886179], [2.361042047705547, 48.451120585358346], [2.353154601304003, 48.451356758003726], [2.34565208844815, 48.455427060577186], [2.348556364219827, 48.4720775211715], [2.353224876959014, 48.47750087831603], [2.38574775468062, 48.473328304147756], [2.403837375831908, 48.46972298791916], [2.399871546013018, 48.46041870293054], [2.36247914039292, 48.44860027886179]]], ""type"": ""Polygon""}"
75;75120;['Paris 20e Arrondissement'];751;7599;1101;851;196880;214;0;0;0;0;0;47;18;1075;0;0;34;48.86318677744551, 2.400819826729021;"{""coordinates"": [[[2.415973775474602, 48.846628365398026], [2.399114284416081, 48.84810075930868], [2.377012647123743, 48.87191931652078], [2.410694436897796, 48.878475126642535], [2.41326361312058, 48.873118745190126], [2.415319163395038, 48.855177988140646], [2.416339717281352, 48.8492382734074], [2.415973775474602, 48.846628365398026]]], ""type"": ""Polygon""}"
77;77014;['Avon'];774;7713;1105;77406;13984;7;0;0;1;0;0;1;2;84;0;0;2;48.412969910086524, 2.733518739968046;"{""coordinates"": [[[2.749142448492629, 48.40734108858547], [2.7411229682606653, 48.41142630209882], [2.727064181296456, 48.40193033989802], [2.722614176613114, 48.40029161891771], [2.719263400287921, 48.40284778067734], [2.716629293542717, 48.41276478271407], [2.7350998894695273, 48.42405314229712], [2.73585691178586, 48.42134688186687], [2.745934849934959, 48.42518340879327], [2.747467357332916, 48.415686358426036], [2.754298277829458, 48.411499310287155], [2.749142448492629, 48.40734108858547]]], ""type"": ""Polygon""}"
77;77155;['Dampmart'];775;7743;1101;851;3158;7;0;0;0;0;0;0;0;0;0;0;0;48.89436263217589, 2.745982809055514;"{""coordinates"": [[[2.73488085797555, 48.882707616585115], [2.727733026974796, 48.883222165132516], [2.73021672349017, 48.89337189516507], [2.724274693754664, 48.90284589745069], [2.727671602176721, 48.90279071883709], [2.760635086163308, 48.90428200356798], [2.767948283549953, 48.90090608207364], [2.76431728702762, 48.88943300049032], [2.747705350837035, 48.884102269429135], [2.73488085797555, 48.882707616585115]]], ""type"": ""Polygon""}"
77;77255;['Livry-sur-Seine'];772;7719;1105;851;1919;0;0;0;0;0;1;0;0;0;0;0;0;48.5051016281142, 2.6864782133626033;"{""coordinates"": [[[2.673117483535653, 48.490543094350215], [2.670039349952726, 48.51301554426249], [2.688160436724504, 48.51673479313597], [2.709168137678929, 48.50829593606775], [2.704885505213982, 48.50187127016552], [2.673117483535653, 48.490543094350215]]], ""type"": ""Polygon""}"
77;77299;['Montarlot'];774;7721;1105;77000;216;0;0;0;0;0;0;0;0;0;0;0;0;48.351397586367135, 2.8582666926469953;"{""coordinates"": [[[2.870936252571521, 48.34416280792519], [2.853308973805679, 48.33977873635425], [2.84382955824396, 48.341763956345204], [2.841321315718706, 48.3545543254701], [2.8537269725249583, 48.3641879781809], [2.858468893204151, 48.36308712164514], [2.877699954212657, 48.354867372023975], [2.8791573078904342, 48.349218786273745], [2.870780484644704, 48.34714064134516], [2.870936252571521, 48.34416280792519]]], ""type"": ""Polygon""}"
77;77377;['Presles-en-Brie'];772;7728;1117;77000;2249;3;0;0;0;0;0;0;0;0;0;0;0;48.71322935840236, 2.73724881309397;"{""coordinates"": [[[2.7572622619347342, 48.69143890357546], [2.732483958755247, 48.69629691994623], [2.722384758198089, 48.694483930264035], [2.71592902193415, 48.69486448962678], [2.721878603809307, 48.70023924290972], [2.715449084097775, 48.70565674425833], [2.695428876033807, 48.70612899275929], [2.703343985194548, 48.729030616052995], [2.7552103298981523, 48.729256187751666], [2.785880254414447, 48.71646229319389], [2.784377601956633, 48.71498451314621], [2.779496225930804, 48.71542531061268], [2.762586535888534, 48.70370912647234], [2.7572622619347342, 48.69143890357546]]], ""type"": ""Polygon""}"
77;77419;['Saint-Mammès'];774;7721;1105;77404;3179;2;0;0;0;0;1;0;0;0;0;0;0;48.38678655816106, 2.818997063893577;"{""coordinates"": [[[2.81485658657986, 48.37956317761281], [2.802373602332934, 48.3878470222907], [2.811855796908326, 48.391623073150264], [2.821739722168347, 48.392861895379994], [2.838795934621476, 48.38576092442531], [2.823448377102824, 48.382860104002624], [2.81485658657986, 48.37956317761281]]], ""type"": ""Polygon""}"
78;78015;['Andrésy'];783;7839;1111;851;12174;11;0;0;0;0;2;1;0;0;0;0;0;48.981545437768006, 2.050257469388289;"{""coordinates"": [[[2.048854206529895, 48.9592096969921], [2.045555519141095, 48.96184541568554], [2.035319459458853, 48.96146673519714], [2.044321963681011, 48.982887995372835], [2.027031831577177, 48.989070961524675], [2.024722630781637, 48.99561693435229], [2.039921366247412, 48.99626108023236], [2.051868131444729, 48.9916438867545], [2.071883805063116, 48.993392091232664], [2.074387266455771, 48.98480538809012], [2.054221235138582, 48.96897354754791], [2.048854206529895, 48.9592096969921]]], ""type"": ""Polygon""}"
78;78036;['Autouillet'];782;7815;1109;78000;474;0;0;0;0;0;0;0;0;0;0;0;0;48.84393076456708, 1.797002074958472;"{""coordinates"": [[[1.7852117457170371, 48.83031925729741], [1.778040029701332, 48.83230593172821], [1.791696954851194, 48.854399942690996], [1.8059996841005401, 48.86012894348131], [1.812676496076097, 48.85306295718061], [1.810673912665453, 48.84287051536151], [1.7992324297340012, 48.83141426641256], [1.7852117457170371, 48.83031925729741]]], ""type"": ""Polygon""}"
78;78646;['Versailles'];784;7899;1116;851;86110;45;0;0;1;0;4;24;14;801;1;182;10;48.80256696709269, 2.117892971909373;"{""coordinates"": [[[2.146395117801802, 48.7908464891847], [2.142014643567137, 48.79233514912969], [2.125014463768882, 48.78083407054695], [2.105472174907891, 48.78074332208332], [2.070251387007021, 48.78981062262139], [2.083161019829898, 48.818952748452425], [2.089120120222795, 48.826337463396264], [2.0917388025515242, 48.8238030685563], [2.100586756530543, 48.824139766534394], [2.112676124617275, 48.82851123738547], [2.113987690376982, 48.82187437468609], [2.131007668278255, 48.81486698444451], [2.136072645252615, 48.814939667169654], [2.140437002227598, 48.82446882876733], [2.148475927847977, 48.82849268523683], [2.151465535500457, 48.821408687854955], [2.150744478965478, 48.81884926644504], [2.161274834107939, 48.81278066375281], [2.160154468443745, 48.800324937247375], [2.168168048617256, 48.787870032204715], [2.161929188683613, 48.78223199211193], [2.146395117801802, 48.7908464891847]]], ""type"": ""Polygon""}"
91;91064;['Bièvres'];913;9103;1116;851;4643;0;0;0;0;0;1;1;0;0;0;0;0;48.75673511094841, 2.206652070984176;"{""coordinates"": [[[2.204036107205519, 48.73691812290867], [2.190237830067613, 48.73928984710274], [2.183383666311336, 48.7427870329616], [2.189517467290175, 48.75416195345186], [2.192472389973535, 48.763635146610014], [2.18762675084453, 48.77251572791108], [2.1906629770447212, 48.775036764245655], [2.200753095195283, 48.7746190021668], [2.207691001210414, 48.770284977057116], [2.22289395631917, 48.770933501506136], [2.227194111178189, 48.77275126727675], [2.226559327154523, 48.776102031621754], [2.228842438969429, 48.77447083628517], [2.232859032169924, 48.76598806763034], [2.22450256558849, 48.75882853410981], [2.226414985434264, 48.75003536744732], [2.204036107205519, 48.73691812290867]]], ""type"": ""Polygon""}"
95;95203;['Eaubonne'];953;9507;56;851;24062;30;0;0;0;0;1;2;1;45;0;0;0;48.990994016529704, 2.278009254881883;"{""coordinates"": [[[2.2918582764243443, 48.976241469131054], [2.2738458207417382, 48.97678124441292], [2.263474556845591, 48.99817415412632], [2.273375859274806, 49.00648951939514], [2.283143165375888, 49.00295131421092], [2.282734995394293, 48.99984650528036], [2.290335704385445, 48.996708384764716], [2.292862067561396, 48.995842042587185], [2.285380127831756, 48.9844042583514], [2.2918582764243443, 48.976241469131054]]], ""type"": ""Polygon""}"
95;95554;['Saint-Gervais'];953;9516;1119;95202;958;0;0;0;0;0;0;0;0;0;0;0;0;49.166907665703334, 1.761663504909278;"{""coordinates"": [[[1.773945521898503, 49.15230345754464], [1.752199947499205, 49.14621732149695], [1.7425312154789272, 49.14700688820365], [1.739084517418771, 49.149515528484976], [1.7429170181313371, 49.16273758661806], [1.733942062656957, 49.16586258505796], [1.7187946848729951, 49.165684372607146], [1.7221900832474941, 49.17200566591446], [1.721190680133101, 49.17526802719698], [1.7255790377085751, 49.17695102667029], [1.7353996410232702, 49.17523824028779], [1.742694623806434, 49.17980143315708], [1.756130821201587, 49.17487869002961], [1.776378532998373, 49.18509368389473], [1.7769241065409331, 49.18522510553218], [1.7935821410322892, 49.18027695621718], [1.7979167327333672, 49.1784860330784], [1.7967602748226912, 49.16510403746091], [1.788763150181091, 49.16113946014773], [1.773873020368069, 49.16173504501992], [1.773945521898503, 49.15230345754464]]], ""type"": ""Polygon""}"
95;95660;['Villaines-sous-Bois'];952;9526;56;95103;671;1;0;0;0;0;1;0;0;0;0;0;0;49.075373991536544, 2.3566367021445123;"{""coordinates"": [[[2.367251314555345, 49.06829250836893], [2.338639623265995, 49.07660864477007], [2.338772473625187, 49.07692408421886], [2.349388066962709, 49.08065060577514], [2.362689565269869, 49.07981371153155], [2.370400129694798, 49.072696994714505], [2.367251314555345, 49.06829250836893]]], ""type"": ""Polygon""}"
77;77250;['Leudon-en-Brie'];773;7711;1103;77000;149;0;0;0;0;0;0;0;0;0;0;0;0;48.730423639067496, 3.268090811401522;"{""coordinates"": [[[3.273533106746537, 48.71408330315584], [3.268815955715283, 48.72713581086798], [3.250445237938258, 48.732041667251394], [3.234920860514908, 48.73264886086339], [3.23483893891065, 48.73862117596283], [3.242056851707612, 48.738040125247366], [3.261097848598732, 48.736084232957445], [3.279101858207047, 48.73880471938572], [3.291596037492207, 48.72860236516931], [3.273533106746537, 48.71408330315584]]], ""type"": ""Polygon""}"
77;77436;['Saint-Siméon'];773;7711;1103;77000;866;0;0;0;0;0;0;0;0;0;0;0;0;48.804598395578495, 3.194334164326174;"{""coordinates"": [[[3.162623590090389, 48.788010361080794], [3.165252722845882, 48.81879203687982], [3.188294823141907, 48.80712926615587], [3.19314620825044, 48.80823673631482], [3.201635847856696, 48.82406038432099], [3.210954461340268, 48.824619893056635], [3.22069351113049, 48.83114057340946], [3.224576124614817, 48.82171716368479], [3.214540208489348, 48.79569004735918], [3.21798503877046, 48.789352209545136], [3.178427200953466, 48.78838353570962], [3.162623590090389, 48.788010361080794]]], ""type"": ""Polygon""}"
78;78133;['Chambourcy'];783;7821;1101;851;5872;6;0;0;0;0;0;2;1;61;0;0;0;48.896059279621184, 2.033215652046374;"{""coordinates"": [[[2.03718558989628, 48.87765461478432], [2.020252867793868, 48.882598674466365], [1.998373858656251, 48.891402317944284], [2.012652511885662, 48.89579287035772], [2.022540729614209, 48.893661566937375], [2.026951435811231, 48.89557714738078], [2.027028641340774, 48.91261147098427], [2.03988510194635, 48.91687015189673], [2.052729084891141, 48.90693575745566], [2.054452747035241, 48.89766810449447], [2.03718558989628, 48.87765461478432]]], ""type"": ""Polygon""}"
78;78140;['Chapet'];781;7814;1111;851;1180;1;0;0;0;0;0;0;0;0;0;0;0;48.96814653047573, 1.940122991296287;"{""coordinates"": [[[1.9515173727861872, 48.95469287219419], [1.9324781594115512, 48.95816711007873], [1.92077456719323, 48.96868326972048], [1.934534757144936, 48.982430768875794], [1.939088358567342, 48.980906347052596], [1.949439854044278, 48.97979239040739], [1.953586536219516, 48.96994530550846], [1.9557214956498212, 48.95682497439127], [1.9515173727861872, 48.95469287219419]]], ""type"": ""Polygon""}"
78;78251;['Fourqueux'];783;7835;1101;851;4085;0;0;0;0;0;0;1;0;0;0;0;0;48.88533360117969, 2.055629385106614;"{""coordinates"": [[[2.04681151504044, 48.87470976360874], [2.03718558989628, 48.87765461478432], [2.054452747035241, 48.89766810449447], [2.075082276134266, 48.88740570375198], [2.063022550967536, 48.87852516240721], [2.058703417693416, 48.8798493221579], [2.04681151504044, 48.87470976360874]]], ""type"": ""Polygon""}"
78;78591;['Septeuil'];781;7808;1110;78101;2201;0;0;0;0;0;0;0;0;0;0;0;0;48.88820039856749, 1.684592186074937;"{""coordinates"": [[[1.6640973322997041, 48.87175174312055], [1.666586041795927, 48.874666683114654], [1.662185666758452, 48.887254576430394], [1.666457919029703, 48.88872332710749], [1.668194069123047, 48.89496663861751], [1.662852730924198, 48.90376635080929], [1.667183098127122, 48.90621604264064], [1.696811485926962, 48.89936482167332], [1.71731024583506, 48.89070897526389], [1.6897701681310662, 48.87288999346663], [1.6640973322997041, 48.87175174312055]]], ""type"": ""Polygon""}"
91;91284;['Les Granges-le-Roi'];911;9107;1116;91000;1067;1;0;0;0;0;0;0;0;0;0;0;0;48.4981066435701, 2.010597783988071;"{""coordinates"": [[[2.017785106698453, 48.48124605895455], [1.998991815784815, 48.48249264260903], [1.9915813265652251, 48.486433511946494], [1.992615927604017, 48.4896451282151], [1.984770357233003, 48.49360886297224], [1.978253014839066, 48.50577046656617], [1.995072017480497, 48.514055801073546], [2.020784831699303, 48.51703237048307], [2.03232828721902, 48.50129303082243], [2.046706708386201, 48.48705067177692], [2.017785106698453, 48.48124605895455]]], ""type"": ""Polygon""}"
91;91330;['Lardy'];911;9109;1115;91303;5528;7;0;0;0;0;2;0;0;0;0;0;0;48.52703541076834, 2.27017712837797;"{""coordinates"": [[[2.240773205811719, 48.51276670879558], [2.235403341803649, 48.521674520412105], [2.249192841428551, 48.52901331336509], [2.248825676239885, 48.531952720635026], [2.2587996314990733, 48.53257307849265], [2.28280000350235, 48.534681421792264], [2.289291893386098, 48.54341953905533], [2.294405488945662, 48.542973204868744], [2.303967509469326, 48.54114040552736], [2.295340735404412, 48.52983557305637], [2.299159973442192, 48.52377679975828], [2.2903264752453563, 48.52103454977082], [2.271090975775402, 48.523383089076255], [2.269508694201247, 48.52030569001465], [2.257799669733161, 48.5151772940755], [2.240773205811719, 48.51276670879558]]], ""type"": ""Polygon""}"
91;91619;['Torfou'];911;9109;1115;91000;272;0;0;0;0;0;0;0;0;0;0;0;0;48.53204942675463, 2.234472045873927;"{""coordinates"": [[[2.235403341803649, 48.521674520412105], [2.233558857842424, 48.524640375344156], [2.219407835328401, 48.52543891249501], [2.220357113558389, 48.531733452004126], [2.224792515292262, 48.540479669370306], [2.23403801009056, 48.54005379846772], [2.248702968137771, 48.538627030534485], [2.248825676239885, 48.531952720635026], [2.249192841428551, 48.52901331336509], [2.235403341803649, 48.521674520412105]]], ""type"": ""Polygon""}"
92;92004;['Asnières-sur-Seine'];922;9288;1101;851;82327;91;0;0;0;0;2;21;5;207;0;0;9;48.91535301225585, 2.288038466299997;"{""coordinates"": [[[2.284270341799327, 48.90228379773861], [2.276380966601864, 48.90654413352254], [2.266398166116926, 48.906294552742324], [2.26545291890091, 48.9094723451974], [2.279358373227524, 48.91812724563629], [2.273314401521025, 48.92684997013363], [2.27303937214216, 48.93383585141546], [2.28278811409564, 48.93164634937702], [2.28726404650304, 48.9217537730926], [2.2988081271062493, 48.91472636332609], [2.31766970471796, 48.920608808831574], [2.3220207470967162, 48.91867302900511], [2.319818645919999, 48.91593565477114], [2.313758259741169, 48.914021542184294], [2.287389258968528, 48.90364238146715], [2.284270341799327, 48.90228379773861]]], ""type"": ""Polygon""}"
77;77134;['Courchamp'];773;7729;1108;77000;152;0;0;0;0;0;0;0;0;0;0;0;0;48.64252262081511, 3.289828750284378;"{""coordinates"": [[[3.303607671942729, 48.622156175743044], [3.279655938866881, 48.62641552041238], [3.267295616354283, 48.63724690448644], [3.269528225577764, 48.64384416416118], [3.263222135732941, 48.65305103217835], [3.267909523398492, 48.65907611661019], [3.278388233589782, 48.658494424468984], [3.292559813304635, 48.66278698235147], [3.310523588711777, 48.651264125433386], [3.313070298289265, 48.629930405657205], [3.303607671942729, 48.622156175743044]]], ""type"": ""Polygon""}"
92;92036;['Gennevilliers'];922;9286;1101;851;41364;92;0;0;0;0;1;3;8;697;0;0;4;48.93451905478727, 2.293849879731853;"{""coordinates"": [[[2.3220207470967162, 48.91867302900511], [2.31766970471796, 48.920608808831574], [2.2988081271062493, 48.91472636332609], [2.28726404650304, 48.9217537730926], [2.28278811409564, 48.93164634937702], [2.27303937214216, 48.93383585141546], [2.247595355674966, 48.93673642401929], [2.267584467005027, 48.946086955634065], [2.290973573225161, 48.9509667880772], [2.311672196871864, 48.9479489311775], [2.310000649145732, 48.94118570743488], [2.320867175567226, 48.93387360869514], [2.320315215971473, 48.92701786218657], [2.328449603145653, 48.922765082737804], [2.3220207470967162, 48.91867302900511]]], ""type"": ""Polygon""}"
93;93055;['Pantin'];931;9397;1101;851;54136;74;0;0;0;0;1;10;6;680;0;0;6;48.89830938758385, 2.4087214747535;"{""coordinates"": [[[2.411308740149787, 48.88323558443705], [2.407430750147965, 48.88849547619878], [2.398637534206755, 48.889413910167804], [2.396499648232744, 48.896193002584575], [2.389444302557232, 48.90115742325012], [2.398414881865055, 48.908685055661685], [2.408023772281926, 48.90950632781487], [2.407546080637131, 48.91791241650969], [2.410056995679755, 48.916692770600164], [2.414487867030026, 48.90489768763191], [2.4277240402745033, 48.89588763313303], [2.424420599144095, 48.891195365224355], [2.411308740149787, 48.88323558443705]]], ""type"": ""Polygon""}"
