Code INSEE;Commune;Population municipale;Année
91132;Chamarande;1075;2009
91201;Draveil;28564;2009
91243;Fontenay-lès-Briis;1832;2009
91292;Guibeville;727;2009
91363;Marcoussis;7831;2009
91495;Plessis-Saint-Benoist;307;2009
91521;Ris-Orangis;27339;2009
91526;Roinvilliers;92;2009
91587;Saulx-les-Chartreux;4995;2009
91599;Soisy-sur-École;1367;2009
91671;Villeneuve-sur-Auvers;607;2009
91679;Villiers-le-Bâcle;1178;2009
91687;Viry-Châtillon;31630;2009
92004;Asnières-sur-Seine;81603;2009
92019;Châtenay-Malabry;32386;2009
92050;Nanterre;89966;2009
92072;Sèvres;22873;2009
93046;Livry-Gargan;41206;2009
94058;Le Perreux-sur-Marne;32194;2009
95012;Amenucourt;189;2009
95028;Attainville;1836;2009
95091;Bouffémont;5898;2009
95365;Mareil-en-France;675;2009
95450;Neuville-sur-Oise;1588;2009
95611;Theuville;30;2009
77031;Bernay-Vilbert;843;2011
77037;Bois-le-Roi;5649;2011
77048;Bourron-Marlotte;2683;2011
77166;Écuelles;2443;2011
77211;Grandpuits-Bailly-Carrois;1007;2011
77218;Grisy-sur-Seine;100;2011
77252;Limoges-Fourches;469;2011
77290;Méry-sur-Marne;627;2011
77297;Mondreville;363;2011
77316;Moret-sur-Loing;4318;2011
77349;Othis;6458;2011
77361;Pierre-Levée;473;2011
77397;Saâcy-sur-Marne;1760;2011
77401;Sainte-Aulde;660;2011
77413;Saint-Germain-sur-Morin;3553;2011
77449;Serris;7866;2011
77459;Sourdun;1457;2011
77463;Thomery;3429;2011
77490;Vendrest;718;2011
77495;Vert-Saint-Denis;6986;2011
77519;Villiers-Saint-Georges;1205;2011
77527;Voinsles;584;2011
78057;Bennecourt;1812;2011
78168;Coignières;4476;2011
91131;Chalou-Moulineux;425;2014
91182;Courcouronnes;13265;2014
91319;Janvry;637;2014
91457;La Norville;4107;2014
91560;Saint-Jean-de-Beauregard;330;2014
91568;Saint-Maurice-Montcouronne;1584;2014
92009;Bois-Colombes;28514;2014
92047;Marnes-la-Coquette;1712;2014
92060;Le Plessis-Robinson;28911;2014
93013;Le Bourget;16028;2014
94016;Cachan;29932;2014
94081;Vitry-sur-Seine;91188;2014
95042;Baillet-en-France;2031;2014
95177;Cormeilles-en-Vexin;1291;2014
95199;Domont;15240;2014
95295;Guiry-en-Vexin;176;2014
95309;Hodent;229;2014
95316;Jagny-sous-Bois;252;2014
95355;Magny-en-Vexin;5574;2014
95491;Le Plessis-Bouchard;8103;2014
91198;D'HUISON-LONGUEVILLE;857;1982
91215;EPINAY-SOUS-SENART;14735;1982
91617;TIGERY;439;1982
91634;VAUGRIGNEUSE;700;1982
92024;CLICHY;46895;1982
93030;DUGNY;8451;1982
94016;CACHAN;23930;1982
94080;VINCENNES;42870;1982
95014;ANDILLY;1589;1982
95061;BETHEMONT-LA-FORET;329;1982
95203;EAUBONNE;22227;1982
95212;EPIAIS-LES-LOUVRES;84;1982
95214;EPINAY-CHAMPLATREUX;67;1982
95369;MARGENCY;2451;1982
95480;PARMAIN;4561;1982
95535;SAGY;969;1982
95594;SEUGY;603;1982
95611;THEUVILLE;54;1982
77035;BLENNES;261;1982
77137;COURTACON;146;1982
77152;DAMMARIE-LES-LYS;19794;1982
77154;DAMMARTIN-SUR-TIGEAUX;500;1982
77159;DONNEMARIE-DONTILLY;1845;1982
77168;EGREVILLE;1342;1982
77184;FLAGY;374;1982
77231;ISLES-LES-MELDEUSES;407;1982
77248;LESCHES;386;1982
77302;MONTCOURT-FROMONVILLE;1510;1982
77369;POINCY;514;1982
77398;SABLONNIERES;524;1982
77459;SOURDUN;979;1982
77476;TROCY-EN-MULTIEN;193;1982
77480;VALENCE-EN-BRIE;495;1982
77489;VAUX-SUR-LUNAIN;266;1982
77520;VILLIERS-SOUS-GREZ;706;1982
78034;AUTEUIL;536;1982
78096;BOURDONNE;294;1982
78307;HERMERAY;693;1982
78344;LOMMOYE;316;1982
78346;LONGNES;910;1982
78397;LE MESNIL-SAINT-DENIS;6594;1982
78444;NEAUPHLETTE;445;1982
78638;VAUX-SUR-SEINE;3105;1982
75112;PARIS-12E__ARRONDISSEMENT;130257;1990
77009;ARVILLE;117;1990
77032;BETON-BAZOCHES;633;1990
77048;BOURRON-MARLOTTE;2424;1990
77049;BOUTIGNY;623;1990
77065;CELY;960;1990
77098;CHATEAUBLEAU;213;1990
77123;COMPANS;507;1990
77190;FONTAINS;223;1990
77216;GREZ-SUR-LOING;1104;1990
77238;JOUARRE;3274;1990
77250;LEUDON-EN-BRIE;131;1990
77257;LIZY-SUR-OURCQ;3047;1990
77278;MAROLLES-EN-BRIE;278;1990
77299;MONTARLOT;224;1990
77325;MOUY-SUR-SEINE;358;1990
77331;NANTEUIL-SUR-MARNE;346;1990
77339;NOISY-SUR-ECOLE;1561;1990
77368;POIGNY;391;1990
77370;POLIGNY;744;1990
77402;SAINT-BARTHELEMY;327;1990
77409;SAINT-GERMAIN-LAVAL;2362;1990
77414;SAINT-HILLIERS;340;1990
77449;SERRIS;898;1990
77493;VERNEUIL-L'ETANG;2577;1990
77516;VILLE-SAINT-JACQUES;580;1990
77522;VILLIERS-SUR-SEINE;278;1990
78162;CHOISEL;551;1990
78350;LOUVECIENNES;7446;1990
78389;MERE;1353;1990
78608;LE TERTRE-SAINT-DENIS;82;1990
91016;ANGERVILLE;3012;1990
91240;FONTAINE-LA-RIVIERE;143;1990
91338;LIMOURS;6324;1990
91687;VIRY-CHATILLON;30580;1990
92033;GARCHES;17957;1990
95008;AINCOURT;622;1990
95110;BRIGNANCOURT;188;1990
95183;COURDIMANCHE;1537;1990
95256;FREPILLON;2211;1990
95258;FROUVILLE;326;1990
95422;MONTGEROULT;347;1990
95438;MOUSSY;102;1990
95456;NOISY-SUR-OISE;560;1990
75111;PARIS 11E  ARRONDISSEMENT;149102;1999
77013;AULNOY;332;1999
77041;BOISSY-AUX-CAILLES;271;1999
77100;LE CHATELET-EN-BRIE;4532;1999
77138;COURTOMER;554;1999
77140;COUTENCON;229;1999
77166;ECUELLES;2463;1999
77199;FUBLAINES;1011;1999
77207;GIRONVILLE;172;1999
77208;GOUAIX;1393;1999
77234;JABLINES;574;1999
77238;JOUARRE;3415;1999
77250;LEUDON-EN-BRIE;144;1999
77282;MAUREGARD;237;1999
77292;MESSY;896;1999
77298;MONS-EN-MONTOIS;390;1999
77329;NANTEAU-SUR-LUNAIN;485;1999
77361;PIERRE-LEVEE;354;1999
77368;POIGNY;408;1999
77373;PONTAULT-COMBAULT;32886;1999
77400;SAINT-AUGUSTIN;1413;1999
77403;SAINT-BRICE;719;1999
77431;SAINT-PIERRE-LES-NEMOURS;5815;1999
77478;USSY-SUR-MARNE;841;1999
77534;YEBLES;558;1999
78128;CERNAY-LA-VILLE;1727;1999
78234;FLACOURT;127;1999
78245;FONTENAY-MAUVOISIN;302;1999
78265;GARANCIERES;2242;1999
78276;GOMMECOURT;567;1999
78361;MANTES-LA-JOLIE;43672;1999
78367;MAREIL-MARLY;3180;1999
78437;MOUSSEAUX-SUR-SEINE;558;1999
78466;ORGEVAL;4801;1999
78513;LA QUEUE-LES-YVELINES;1844;1999
78559;SAINT-ILLIERS-LE-BOIS;437;1999
78569;SAINTE-MESME;866;1999
78681;VILLIERS-LE-MAHIEU;615;1999
75102;PARIS DEUXIEME ARRONDISSEMENT;35357;1968
75108;PARIS HUITIEME ARRONDISSEMENT;67897;1968
75110;PARIS DIXIEME ARRONDISSEMENT;113372;1968
77037;BOIS LE ROI;2782;1968
77049;BOUTIGNY;330;1968
77069;CHAILLY EN BIERE;1040;1968
77080;CHAMPCENEST;172;1968
77091;LES CHAPELLES BOURBON;122;1968
77125;CONDE SAINTE LIBIAIRE;487;1968
77158;DIANT;198;1968
77191;FONTENAILLES;448;1968
77216;GREZ SUR LOING;951;1968
77244;LARCHANT;524;1968
77276;MAREUIL LES MEAUX;631;1968
77285;LE MEE SUR SEINE;4426;1968
77318;MORTCERF;793;1968
77329;NANTEAU SUR LUNAIN;399;1968
77376;PRECY SUR MARNE;176;1968
77394;RUBELLES;451;1968
77395;RUMONT;95;1968
77399;SAINT ANGE LE VIEL;77;1968
77406;SAINT DENIS LES REBAIS;378;1968
77408;SAINT FIACRE;136;1968
77456;SOISY BOUY;442;1968
77470;TOURNAN EN BRIE;3430;1968
77527;VOINSLES;331;1968
77532;VULAINES LES PROVINS;130;1968
78003;ABLIS;1100;1968
78138;CHANTELOUP LES VIGNES;2081;1968
78196;DAVRON;174;1968
78255;FRENEUSE;2514;1968
78267;GARGENVILLE;4904;1968
78278;GOUPILLIERES;234;1968
78300;HARGEVILLE;152;1968
78368;MAREIL SUR MAULDRE;325;1968
78380;MAULE;3529;1968
78384;MEDAN;596;1968
78389;MERE;807;1968
78439;MULCENT;49;1968
78557;SAINT HILARION;440;1968
77010;Aubepierre-Ozouer-le-Repos;888;2012
77029;Beauvoir;192;2012
77061;Cannes-Écluse;2550;2012
77063;La Celle-sur-Morin;1271;2012
77091;Les Chapelles-Bourbon;404;2012
77100;Le Châtelet-en-Brie;4401;2012
77129;Coulombs-en-Valois;626;2012
77185;Fleury-en-Bière;646;2012
77225;La Haute-Maison;364;2012
77245;Laval-en-Brie;462;2012
77282;Mauregard;332;2012
77287;Meilleray;513;2012
77335;Chauconin-Neufmontiers;2833;2012
77390;Roissy-en-Brie;22518;2012
77394;Rubelles;1989;2012
77398;Sablonnières;701;2012
77425;Saint-Martin-en-Bière;798;2012
77473;Treuzy-Levelay;454;2012
77518;Villiers-en-Bière;224;2012
77530;Voulton;299;2012
78010;Les Alluets-le-Roi;1218;2012
78344;Lommoye;662;2012
78501;Porcheville;3094;2012
78517;Rambouillet;25833;2012
78561;Saint-Lambert;440;2012
78623;Le Tremblay-sur-Mauldre;956;2012
77082;Champeaux;814;2013
77139;Courtry;6426;2013
77142;Crécy-la-Chapelle;4253;2013
77156;Darvault;836;2013
77204;Germigny-sous-Coulombs;209;2013
77242;Jutigny;541;2013
77249;Lésigny;7421;2013
77250;Leudon-en-Brie;167;2013
77262;Louan-Villegruis-Fontaine;514;2013
77270;Maisoncelles-en-Brie;862;2013
77276;Mareuil-lès-Meaux;2730;2013
77289;Melz-sur-Seine;363;2013
77332;Nantouillet;278;2013
77438;Saint-Thibault-des-Vignes;6296;2013
77443;Sancy;379;2013
77449;Serris;8369;2013
77462;Thieux;811;2013
77470;Tournan-en-Brie;8439;2013
77492;Verdelot;699;2013
78327;Juziers;3851;2013
78417;Montchauvet;271;2013
78501;Porcheville;3051;2013
78561;Saint-Lambert;444;2013
78615;Thiverval-Grignon;1095;2013
78674;Villepreux;9975;2013
91186;Courson-Monteloup;604;2013
91216;Épinay-sur-Orge;10499;2013
91630;Le Val-Saint-Germain;1427;2013
92026;Courbevoie;85523;2013
92047;Marnes-la-Coquette;1673;2013
94001;Ablon-sur-Seine;5388;2013
94015;Bry-sur-Marne;16423;2013
94070;Santeny;3640;2013
95091;Bouffémont;6099;2013
95316;Jagny-sous-Bois;249;2013
95371;Marly-la-Ville;5561;2013
95428;Montmorency;20796;2013
95487;Persan;11809;2013
95604;Survilliers;4037;2013
95625;Us;1323;2013
95660;Villaines-sous-Bois;703;2013
91035;Authon-la-Plaine;368;2012
91294;Guillerval;796;2012
91519;Richarville;400;2012
92009;Bois-Colombes;28709;2012
93061;Le Pré-Saint-Gervais;18025;2012
93066;Saint-Denis;108274;2012
95348;Longuesse;529;2012
95430;Montsoult;3396;2012
95541;Saint-Clair-sur-Epte;973;2012
95633;Vaudherland;79;2012
78401;Meulan-en-Yvelines;8921;2011
78407;Mittainville;603;2011
78416;Montalet-le-Bois;334;2011
78502;Le Port-Marly;4946;2011
78531;Rosny-sur-Seine;5614;2011
78601;Sonchamp;1589;2011
78642;Verneuil-sur-Seine;15466;2011
78672;Villennes-sur-Seine;5103;2011
78681;Villiers-le-Mahieu;700;2011
91121;Buno-Bonnevaux;479;2011
91340;Lisses;7316;2011
91376;Marolles-en-Hurepoix;4870;2011
91386;Mennecy;13344;2011
91434;Morsang-sur-Orge;21043;2011
91471;Orsay;15903;2011
91533;Saclas;1805;2011
91629;Valpuiseaux;620;2011
91630;Le Val-Saint-Germain;1448;2011
92025;Colombes;85102;2011
92075;Vanves;27022;2011
93005;Aulnay-sous-Bois;81880;2011
93078;Villepinte;35850;2011
94043;Le Kremlin-Bicêtre;26131;2011
94065;Rungis;5681;2011
95119;Buhy;310;2011
95203;Eaubonne;24300;2011
95637;Vauréal;16223;2011
77010;Aubepierre-Ozouer-le-Repos;895;2011
77025;Bazoches-lès-Bray;826;2011
77032;Beton-Bazoches;812;2011
77033;Bezalles;236;2011
77035;Blennes;566;2011
77047;Bouleurs;1453;2011
77114;Chevry-Cossigny;3897;2011
77115;Chevry-en-Sereine;507;2011
77168;Égreville;2182;2011
77177;Favières;1101;2011
77203;Germigny-l'Évêque;1357;2011
77285;Le Mée-sur-Seine;20693;2011
77363;Le Pin;1269;2011
77405;Saint-Cyr-sur-Morin;1903;2011
77442;Samoreau;2328;2011
77456;Soisy-Bouy;802;2011
77489;Vaux-sur-Lunain;203;2011
78015;Andrésy;11980;2011
78076;Boissets;267;2011
78120;Bullion;1951;2011
78160;Chevreuse;5808;2011
91075;BOIS-HERPIN;57;1999
91129;CERNY;3066;1999
91136;CHAMPLAN;2458;1999
91200;DOURDAN;9555;1999
91232;LA FERTE-ALAIS;3556;1999
91275;GOMETZ-LE-CHATEL;1847;1999
91414;MONNERVILLE;351;1999
91577;SAINTRY-SUR-SEINE;4998;1999
92072;SEVRES;22534;1999
93066;SAINT-DENIS;85832;1999
95058;BERNES-SUR-OISE;2220;1999
95094;BOUQUEVAL;293;1999
95127;CERGY;54781;1999
95141;CHARMONT;32;1999
95447;NEUILLY-EN-VEXIN;210;1999
95462;OMERVILLE;337;1999
75109;PARIS 9E  ARRONDISSEMENT;55838;1999
77006;ARBONNE-LA-FORET;947;1999
77030;BELLOT;706;1999
77034;BLANDY;721;1999
77052;BREAU;343;1999
77128;COUILLY-PONT-AUX-DAMES;1897;1999
77171;ESBLY;5131;1999
77226;HERICY;2519;1999
77300;MONTCEAUX-LES-MEAUX;574;1999
77335;CHAUCONIN-NEUFMONTIERS;1494;1999
77388;REUIL-EN-BRIE;819;1999
77402;SAINT-BARTHELEMY;361;1999
77416;SAINT-JUST-EN-BRIE;196;1999
77429;SAINT-OUEN-SUR-MORIN;537;1999
77532;VULAINES-LES-PROVINS;67;1999
78034;AUTEUIL;864;1999
78168;COIGNIERES;4231;1999
78242;FONTENAY-LE-FLEURY;12582;1999
78506;PRUNAY-EN-YVELINES;846;1999
78520;RICHEBOURG;1378;1999
78653;VICQ;259;1999
78655;VIEILLE-EGLISE-EN-YVELINES;742;1999
78683;VILLIERS-SAINT-FREDERIC;2386;1999
75110;PARIS 10E  ARRONDISSEMENT;92082;2006
75112;PARIS 12E  ARRONDISSEMENT;141519;2006
77028;BEAUTHEIL;680;2006
77056;BURCY;159;2006
77058;BUSSY-SAINT-GEORGES;18772;2006
77149;CUCHARMOY;235;2006
77177;FAVIERES;1066;2006
77214;GRESSY;896;2006
77254;LIVERDY-EN-BRIE;1159;2006
77261;LORREZ-LE-BOCAGE-PREAUX;1251;2006
77315;MONTRY;3227;2006
77322;MOUSSY-LE-NEUF;2370;2006
77342;OBSONVILLE;100;2006
77352;OZOUER-LE-VOULGIS;1644;2006
77357;PECY;800;2006
77366;LE PLESSIS-L'EVEQUE;239;2006
77373;PONTAULT-COMBAULT;34546;2006
77374;PONTCARRE;2018;2006
77390;ROISSY-EN-BRIE;21230;2006
77409;SAINT-GERMAIN-LAVAL;2784;2006
77438;SAINT-THIBAULT-DES-VIGNES;6446;2006
77466;TIGEAUX;373;2006
77513;VILLENOY;3988;2006
78007;AIGREMONT;1063;2006
78062;BEYNES;7501;2006
78165;LES CLAYES-SOUS-BOIS;17078;2006
78188;CRAVENT;380;2006
78290;GUERNES;902;2006
78314;ISSOU;4468;2006
78413;MONDREVILLE;356;2006
78503;PORT-VILLEZ;217;2006
78588;SAULX-MARCHAIS;784;2006
77010;Aubepierre-Ozouer-le-Repos;899;2014
77018;Bailly-Romainvilliers;7437;2014
77025;Bazoches-lès-Bray;848;2014
77039;Boissise-la-Bertrand;1180;2014
77101;Châtenay-sur-Seine;994;2014
77110;Chenou;311;2014
77131;Coulommiers;14889;2014
77144;Crèvecœur-en-Brie;390;2014
77217;Grisy-Suisnes;2415;2014
77221;Guermantes;1153;2014
77255;Livry-sur-Seine;1947;2014
77275;Les Marêts;152;2014
77298;Mons-en-Montois;476;2014
77312;Montigny-sur-Loing;2716;2014
77327;Nangis;8549;2014
77356;Passy-sur-Seine;53;2014
77383;Rampillon;812;2014
77406;Saint-Denis-lès-Rebais;935;2014
77424;Saint-Martin-du-Boschet;294;2014
77434;Saint-Sauveur-lès-Bray;348;2014
77490;Vendrest;749;2014
77514;Villeparisis;25888;2014
78007;Aigremont;1122;2014
78030;Auffargis;1953;2014
78237;Flins-Neuve-Église;157;2014
78296;Guitrancourt;620;2014
78305;Herbeville;257;2014
78401;Meulan-en-Yvelines;9241;2014
78439;Mulcent;97;2014
78478;Paray-Douaville;254;2014
78567;Saint-Martin-la-Garenne;986;2014
78653;Vicq;358;2014
78672;Villennes-sur-Seine;5175;2014
91027;Athis-Mons;31434;2014
91109;Brières-les-Scellés;1185;2014
91204;Écharcon;779;2014
91247;La Forêt-le-Roi;511;2014
91514;Quincy-sous-Sénart;8606;2014
92044;Levallois-Perret;65374;2014
92077;Ville-d'Avray;11419;2014
93050;Neuilly-sur-Marne;34955;2014
94070;Santeny;3644;2014
95051;Beauchamp;8733;2014
95052;Beaumont-sur-Oise;9663;2014
95074;Boisemont;771;2014
95210;Enghien-les-Bains;11188;2014
95566;Saint-Martin-du-Tertre;2708;2014
95610;Théméricourt;278;2014
95680;Villiers-le-Bel;27571;2014
75107;Paris 7ème arrondissement;57974;2010
77015;Baby;85;2010
77020;Bannost-Villegagnon;636;2010
77078;Chamigny;1264;2010
77117;Citry;797;2010
77181;Ferrières-en-Brie;2198;2010
77210;La Grande-Paroisse;2591;2010
77215;Gretz-Armainvilliers;7984;2010
77243;Lagny-sur-Marne;20236;2010
77250;Leudon-en-Brie;149;2010
77263;Luisetaines;233;2010
77272;Maison-Rouge;877;2010
77304;Montenils;36;2010
77320;Mouroux;4889;2010
77321;Mousseaux-lès-Bray;692;2010
77327;Nangis;7979;2010
77428;Saint-Ouen-en-Brie;853;2010
77483;Varreddes;1858;2010
78030;Auffargis;2005;2010
78126;La Celle-Saint-Cloud;20971;2010
78322;Jouy-en-Josas;8187;2010
78537;Saint-Arnoult-en-Yvelines;6150;2010
78606;Le Tartre-Gaudran;31;2010
91016;Angerville;3753;2010
91021;Arpajon;10574;2010
91103;Brétigny-sur-Orge;23334;2010
91148;Chauffour-lès-Étréchy;135;2010
91191;Crosne;9143;2010
91198;D'Huison-Longueville;1409;2010
91248;La Forêt-Sainte-Croix;155;2010
91631;Varennes-Jarcy;2373;2010
92024;Clichy;58916;2010
92035;La Garenne-Colombes;27628;2010
93033;Gournay-sur-Marne;6406;2010
93049;Neuilly-Plaisance;20508;2010
93055;Pantin;54136;2010
94059;Le Plessis-Trévise;19194;2010
95019;Arnouville;13538;2010
95040;Avernes;805;2010
95268;Garges-lès-Gonesse;40012;2010
95270;Genainville;557;2010
95351;Louvres;9339;2010
95379;Maudétour-en-Vexin;197;2010
95446;Nesles-la-Vallée;1820;2010
95510;Puiseux-Pontoise;433;2010
95563;Saint-Leu-la-Forêt;14766;2010
95637;Vauréal;16180;2010
91047;Baulne;1331;2009
91129;Cerny;3248;2009
91223;Étampes;22182;2009
91248;La Forêt-Sainte-Croix;154;2009
91411;Les Molières;1950;2009
93051;Noisy-le-Grand;63405;2009
93079;Villetaneuse;12818;2009
94046;Maisons-Alfort;52619;2009
95139;La Chapelle-en-Vexin;326;2009
95166;Cléry-en-Vexin;409;2009
95306;Herblay;25763;2009
95436;Mours;1364;2009
75117;Paris 17ème arrondissement;168454;2009
75120;Paris 20ème arrondissement;197067;2009
77050;Bransles;513;2009
77055;Brou-sur-Chantereine;4167;2009
77060;Buthiers;754;2009
77091;Les Chapelles-Bourbon;430;2009
77115;Chevry-en-Sereine;489;2009
77121;Collégien;3142;2009
77151;Dagny;344;2009
77185;Fleury-en-Bière;640;2009
77214;Gressy;924;2009
77224;Hautefeuille;322;2009
77229;La Houssaye-en-Brie;1600;2009
77247;Lescherolles;478;2009
77295;Moisenay;1149;2009
77331;Nanteuil-sur-Marne;468;2009
77410;Saint-Germain-Laxis;502;2009
77419;Saint-Mammès;3211;2009
77482;Varennes-sur-Seine;3294;2009
78062;Beynes;7628;2009
78071;Boinville-le-Gaillard;600;2009
78165;Les Clayes-sous-Bois;17488;2009
78285;Gressey;541;2009
78289;Grosrouvre;900;2009
78310;Houdan;3333;2009
78337;Limetz-Villez;1942;2009
78490;Plaisir;30709;2009
78559;Saint-Illiers-le-Bois;450;2009
78646;Versailles;86477;2009
78672;Villennes-sur-Seine;5070;2009
91021;ARPAJON;9668;2006
91112;BROUY;121;2006
91249;FORGES-LES-BAINS;3651;2006
91376;MAROLLES-EN-HUREPOIX;4731;2006
91378;MAUCHAMPS;287;2006
91434;MORSANG-SUR-ORGE;21717;2006
91661;VILLEBON-SUR-YVETTE;9600;2006
92024;CLICHY;57162;2006
92060;LE PLESSIS-ROBINSON;23312;2006
92073;SURESNES;44197;2006
93008;BOBIGNY;47806;2006
94044;LIMEIL-BREVANNES;18957;2006
94058;LE PERREUX-SUR-MARNE;32067;2006
95056;BELLOY-EN-FRANCE;1784;2006
95150;CHAUSSY;647;2006
95303;LE HEAULME;185;2006
77003;Amponville;380;2008
77035;Blennes;553;2008
77047;Bouleurs;1443;2008
77057;Bussières;474;2008
77067;Cesson;8012;2008
77070;Chailly-en-Brie;1382;2008
77155;Dampmart;3109;2008
77247;Lescherolles;475;2008
77312;Montigny-sur-Loing;2764;2008
77359;Perthes;2096;2008
77408;Saint-Fiacre;376;2008
77418;Saint-Loup-de-Naud;889;2008
77420;Saint-Mard;3709;2008
77490;Vendrest;719;2008
78015;Andrésy;12233;2008
78380;Maule;5885;2008
78418;Montesson;15090;2008
78440;Les Mureaux;32337;2008
77096;CHARTRETTES;2527;2007
77098;CHATEAUBLEAU;311;2007
77130;COULOMMES;410;2007
77178;FAY-LES-NEMOURS;451;2007
77192;FONTENAY-TRESIGNY;5015;2007
77218;GRISY-SUR-SEINE;103;2007
77222;GUIGNES;3043;2007
77313;MONTMACHOUX;231;2007
77396;RUPEREUX;94;2007
77421;SAINT-MARS-VIEUX-MAISONS;290;2007
77455;SOIGNOLLES-EN-BRIE;2008;2007
77456;SOISY-BOUY;788;2007
78092;BOUGIVAL;8416;2007
78113;BRUEIL-EN-VEXIN;655;2007
78118;BUCHELAY;2243;2007
78208;ELANCOURT;27613;2007
78217;EPONE;6345;2007
78300;HARGEVILLE;371;2007
78314;ISSOU;4470;2007
78443;NEAUPHLE-LE-VIEUX;692;2007
78490;PLAISIR;30937;2007
78518;RENNEMOULIN;141;2007
78551;SAINT-GERMAIN-EN-LAYE;41517;2007
78608;LE TERTRE-SAINT-DENIS;106;2007
78618;TILLY;489;2007
78686;VIROFLAY;16000;2007
91037;AUVERNAUX;318;2007
91044;BALLAINVILLIERS;3780;2007
91086;BONDOUFLE;9451;2007
91216;EPINAY-SUR-ORGE;10261;2007
91243;FONTENAY-LES-BRIIS;1713;2007
91468;ORMOY;1746;2007
91482;PECQUEUSE;593;2007
91645;VERRIERES-LE-BUISSON;15805;2007
93055;PANTIN;53315;2007
93059;PIERREFITTE-SUR-SEINE;28338;2007
93074;VAUJOURS;6047;2007
94017;CHAMPIGNY-SUR-MARNE;74909;2007
95019;ARNOUVILLE-LES-GONESSE;13215;2007
95181;COURCELLES-SUR-VIOSNE;291;2007
95256;FREPILLON;2605;2007
95259;GADANCOURT;104;2007
95298;HARAVILLIERS;512;2007
95348;LONGUESSE;524;2007
95352;LUZARCHES;4084;2007
95456;NOISY-SUR-OISE;703;2007
95504;PRESLES;3827;2007
95510;PUISEUX-PONTOISE;474;2007
95641;VEMARS;2030;2007
95676;VILLERS-EN-ARTHIES;465;2007
95690;WY-DIT-JOLI-VILLAGE;335;2007
78502;Le Port-Marly;4712;2008
78559;Saint-Illiers-le-Bois;447;2008
91047;Baulne;1345;2008
91081;Boissy-le-Sec;646;2008
91200;Dourdan;9625;2008
91408;Moigny-sur-École;1269;2008
91534;Saclay;3016;2008
91593;Sermaise;1651;2008
91631;Varennes-Jarcy;2365;2008
93039;L' Île-Saint-Denis;7071;2008
93074;Vaujours;6075;2008
94017;Champigny-sur-Marne;75142;2008
95218;Éragny;16577;2008
95241;Fontenay-en-Parisis;1954;2008
95428;Montmorency;21438;2008
95658;Vigny;1084;2008
91216;EPINAY-SUR-ORGE;8745;1982
91232;LA FERTE-ALAIS;2002;1982
91312;IGNY;9235;1982
91318;JANVILLE-SUR-JUINE;1527;1982
91374;MAROLLES-EN-BEAUCE;117;1982
91408;MOIGNY-SUR-ECOLE;822;1982
91482;PECQUEUSE;329;1982
91581;SAINT-YON;504;1982
91600;SOISY-SUR-SEINE;6201;1982
91613;CONGERVILLE-THIONVILLE;159;1982
92004;ASNIERES-SUR-SEINE;71077;1982
93077;VILLEMOMBLE;27571;1982
95301;HAUTE-ISLE;233;1982
95365;MAREIL-EN-FRANCE;450;1982
95395;LE MESNIL-AUBRY;500;1982
95438;MOUSSY;98;1982
75101;PARIS- 1ER_ARRONDISSEMENT;18509;1982
75111;PARIS-11E__ARRONDISSEMENT;146931;1982
78236;FLEXANVILLE;343;1982
78296;GUITRANCOURT;413;1982
78324;JOUY-MAUVOISIN;306;1982
78350;LOUVECIENNES;7338;1982
78356;MAGNY-LES-HAMEAUX;7035;1982
78382;MAURECOURT;2730;1982
78401;MEULAN;8832;1982
78478;PARAY-DOUAVILLE;146;1982
78497;POIGNY-LA-FORET;616;1982
78548;SAINT-FORGET;370;1982
78590;SENLISSE;413;1982
78624;TRIEL-SUR-SEINE;7882;1982
78674;VILLEPREUX;7398;1982
78686;VIROFLAY;14074;1982
77005;ANNET-SUR-MARNE;1714;1982
77034;BLANDY;609;1982
77084;CHANGIS-SUR-MARNE;698;1982
77100;LE CHATELET-EN-BRIE;3724;1982
77114;CHEVRY-COSSIGNY;1722;1982
77146;CROISSY-BEAUBOURG;1555;1982
77149;CUCHARMOY;195;1982
77165;LES ECRENNES;381;1982
77166;ECUELLES;1410;1982
77188;FONTAINE-LE-PORT;776;1982
77191;FONTENAILLES;640;1982
77206;GIREMOUTIERS;106;1982
77228;HONDEVILLIERS;176;1982
77255;LIVRY-SUR-SEINE;1602;1982
77256;LIZINES;142;1982
77294;MITRY-MORY;12731;1982
77349;OTHIS;5099;1982
77388;REUIL-EN-BRIE;388;1982
77391;ROUILLY;393;1982
77406;SAINT-DENIS-LES-REBAIS;564;1982
77465;THOURY-FEROTTES;407;1982
77509;VILLENEUVE-LES-BORDES;353;1982
77514;VILLEPARISIS;16659;1982
77515;VILLEROY;407;1982
77521;VILLIERS-SUR-MORIN;1054;1982
78031;AUFFREVILLE-BRASSEUIL;454;1982
77008;ARMENTIERES-EN-BRIE;1157;1990
77039;BOISSISE-LA-BERTRAND;788;1990
77067;CESSON;7878;1990
77082;CHAMPEAUX;790;1990
77180;FEROLLES-ATTILLY;1022;1990
77262;LOUAN-VILLEGRUIS-FONTAINE;427;1990
77285;LE MEE-SUR-SEINE;20933;1990
77364;LE PLESSIS-AUX-BOIS;132;1990
77389;LA ROCHETTE;2861;1990
77390;ROISSY-EN-BRIE;18688;1990
77406;SAINT-DENIS-LES-REBAIS;716;1990
