NUM_POSTE,NOM_USUEL,LAT,LON,ALTI_x,AAAAMMJJ,PMERM,QPMERM,PMERMIN,QPMERMIN,INST,QINST,GLOT,QGLOT,SIGMA,QSIGMA,UN,QUN,HUN,QHUN,UX,QUX,HUX,QHUX,UM,QUM,DHUMI40,QDHUMI40,DHUMI80,QDHUMI80,TSVM,QTSVM,ETPMON,QETPMON,ETPGRILLE,QETPGRILLE,NEIGETOTX,QNEIGETOTX,NEIGETOT06,QNEIGETOT06,NEIG,QNEIG,BROU,QBROU,GELEE,QGELEE,FUMEE,QFUMEE,BRUME,QBRUME,ALTI_y,RR,QRR,TN,QTN,HTN,QHTN,TX,QTX,HTX,QHTX,TM,QTM,TNTXM,QTNTXM,TAMPLI,QTAMPLI,TNSOL,QTNSOL,TN50,QTN50,DG,QDG,FFM,QFFM,FXY,QFXY,DXY,QDXY,HXY,QHXY,FXI,QFXI,DXI,QDXI,HXI,QHXI,FXI3S,QFXI3S,QDXI3S,HXI3S,QHXI3S
75116008,LONGCHAMP,48.854833,2.233667,27.0,20230108,,,,,155.0,9.0,353.0,9.0,31.0,9.0,72.0,1.0,1157.0,9.0,92.0,1.0,738.0,9.0,82.0,1.0,0.0,9.0,1150.0,9.0,9.7,9.0,1.0,9.0,1.1,9.0,,,,,,,,,,,,,,,27,0.8,1.0,7.3,1.0,654.0,9.0,11.8,1.0,1155.0,9.0,9.4,1.0,9.6,1.0,4.5,1.0,4.5,9.0,,,0.0,9.0,4.4,1.0,6.4,1.0,200.0,1.0,1214.0,1.0,12.1,1.0,200.0,1.0,1208.0,9.0,,,,,
75119001,BUTTES CHAUMONT,48.876833,2.380833,,20230108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,1.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75106001,LUXEMBOURG,48.844667,2.333833,46.0,20230109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,9.0,,,,,,,,,,,,,,,46,3.6,1.0,6.6,1.0,1740.0,9.0,9.8,1.0,1205.0,9.0,7.7,1.0,8.2,1.0,3.2,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75107005,TOUR EIFFEL,48.858333,2.2945,330.0,20230109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,9.0,,,,,,,,,,,,,,,330,,,4.4,1.0,1714.0,9.0,6.5,1.0,1206.0,9.0,5.5,1.0,5.5,1.0,2.1,1.0,,,,,0.0,9.0,14.3,1.0,20.1,1.0,300.0,1.0,1714.0,9.0,28.9,1.0,310.0,1.0,1707.0,9.0,25.8,9.0,,1707.0,9.0
75110001,LARIBOISIERE,48.882833,2.352,55.0,20230109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,9.0,,,,,,,,,,,,,,,55,2.8,1.0,7.0,1.0,1733.0,9.0,9.5,1.0,1204.0,9.0,8.0,1.0,8.3,1.0,2.5,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75112004,ST-ANTOINE,48.848167,2.380833,,20230109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,2.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75114001,PARIS-MONTSOURIS,48.821667,2.337833,75.0,20230109,1008.3,1.0,999.8,1.0,124.0,9.0,301.0,9.0,25.0,9.0,65.0,1.0,1206.0,9.0,86.0,1.0,1448.0,9.0,77.0,1.0,0.0,9.0,545.0,9.0,7.8,9.0,1.5,9.0,1.7,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,,,0.0,9.0,0.0,9.0,75,4.2,1.0,6.6,1.0,2354.0,9.0,9.5,1.0,1212.0,9.0,7.2,1.0,8.1,1.0,2.9,1.0,4.3,9.0,4.8,9.0,0.0,9.0,4.8,1.0,8.0,1.0,270.0,1.0,1306.0,9.0,16.6,1.0,280.0,1.0,1240.0,9.0,15.3,1.0,,1240.0,9.0
75114007,PARIS-MONTSOURIS-DOUBLE,48.821667,2.337833,75.0,20230109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,9.0,,,,,,,,,,,,,,,75,,,6.4,1.0,1743.0,9.0,9.5,1.0,1214.0,9.0,7.1,1.0,8.0,1.0,3.1,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75116008,LONGCHAMP,48.854833,2.233667,27.0,20230109,,,,,174.0,9.0,364.0,9.0,35.0,9.0,66.0,1.0,1138.0,9.0,87.0,1.0,1426.0,9.0,76.0,1.0,0.0,9.0,443.0,9.0,7.9,9.0,1.3,9.0,1.7,9.0,,,,,,,,,,,,,,,27,4.4,1.0,6.2,1.0,1757.0,9.0,9.7,1.0,1201.0,9.0,7.4,1.0,8.0,1.0,3.5,1.0,4.3,9.0,,,0.0,9.0,3.9,1.0,7.6,1.0,320.0,1.0,1715.0,9.0,13.9,1.0,310.0,1.0,1708.0,9.0,13.1,9.0,,856.0,9.0
75119001,BUTTES CHAUMONT,48.876833,2.380833,,20230109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,2.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75106001,LUXEMBOURG,48.844667,2.333833,46.0,20230110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,9.0,,,,,,,,,,,,,,,46,4.0,1.0,5.1,1.0,507.0,9.0,12.7,1.0,313.0,9.0,8.1,1.0,8.9,1.0,7.6,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75107005,TOUR EIFFEL,48.858333,2.2945,330.0,20230110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,9.0,,,,,,,,,,,,,,,330,,,3.9,1.0,50.0,9.0,10.9,1.0,436.0,9.0,6.7,1.0,7.4,1.0,7.0,1.0,,,,,0.0,9.0,11.7,1.0,14.8,1.0,190.0,1.0,1238.0,9.0,22.2,1.0,200.0,1.0,1202.0,9.0,21.1,9.0,,1202.0,9.0
75110001,LARIBOISIERE,48.882833,2.352,55.0,20230110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,9.0,,,,,,,,,,,,,,,55,3.8,1.0,5.9,1.0,456.0,9.0,13.0,1.0,316.0,9.0,8.6,1.0,9.5,1.0,7.1,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75112004,ST-ANTOINE,48.848167,2.380833,,20230110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,4.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75114001,PARIS-MONTSOURIS,48.821667,2.337833,75.0,20230110,1018.5,1.0,1013.3,1.0,0.0,9.0,94.0,9.0,0.0,9.0,78.0,1.0,5.0,9.0,96.0,1.0,1359.0,9.0,91.0,1.0,0.0,9.0,1392.0,9.0,9.7,9.0,0.6,9.0,0.9,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,,,0.0,9.0,0.0,9.0,75,6.4,1.0,4.3,1.0,337.0,9.0,12.2,1.0,319.0,9.0,7.6,1.0,8.3,1.0,7.9,1.0,1.6,9.0,3.4,9.0,0.0,9.0,4.0,1.0,6.1,1.0,190.0,1.0,1125.0,9.0,14.1,1.0,170.0,1.0,1141.0,9.0,13.5,1.0,,1210.0,9.0
75114007,PARIS-MONTSOURIS-DOUBLE,48.821667,2.337833,75.0,20230110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,9.0,,,,,,,,,,,,,,,75,,,4.0,1.0,342.0,9.0,12.2,1.0,12.0,9.0,7.5,1.0,8.1,1.0,8.2,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75116008,LONGCHAMP,48.854833,2.233667,27.0,20230110,,,,,0.0,9.0,136.0,9.0,0.0,9.0,80.0,1.0,122.0,9.0,94.0,1.0,1632.0,9.0,88.0,1.0,0.0,9.0,1440.0,9.0,9.9,9.0,0.6,9.0,0.8,9.0,,,,,,,,,,,,,,,27,3.0,1.0,4.7,1.0,223.0,9.0,12.8,1.0,309.0,9.0,8.4,1.0,8.8,1.0,8.1,1.0,1.6,9.0,,,0.0,9.0,3.7,1.0,7.0,1.0,180.0,1.0,1139.0,9.0,13.9,1.0,200.0,1.0,1131.0,9.0,12.3,9.0,,1131.0,9.0
75119001,BUTTES CHAUMONT,48.876833,2.380833,,20230110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75106001,LUXEMBOURG,48.844667,2.333833,46.0,20230111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,9.0,,,,,,,,,,,,,,,46,0.0,1.0,10.5,1.0,1801.0,9.0,12.7,1.0,1352.0,9.0,11.2,1.0,11.6,1.0,2.2,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75107005,TOUR EIFFEL,48.858333,2.2945,330.0,20230111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,9.0,,,,,,,,,,,,,,,330,,,8.0,1.0,1030.0,9.0,9.4,1.0,1342.0,9.0,8.9,1.0,8.7,1.0,1.4,1.0,,,,,0.0,9.0,12.1,1.0,15.0,1.0,230.0,9.0,2121.0,9.0,24.2,1.0,240.0,1.0,433.0,9.0,23.3,9.0,,433.0,9.0
75110001,LARIBOISIERE,48.882833,2.352,55.0,20230111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,9.0,,,,,,,,,,,,,,,55,0.0,1.0,10.7,1.0,1009.0,9.0,12.3,1.0,1402.0,9.0,11.4,1.0,11.5,1.0,1.6,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75112004,ST-ANTOINE,48.848167,2.380833,,20230111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75114001,PARIS-MONTSOURIS,48.821667,2.337833,75.0,20230111,1017.4,1.0,1012.1,1.0,202.0,9.0,427.0,9.0,40.0,9.0,61.0,1.0,1359.0,9.0,94.0,1.0,147.0,9.0,80.0,1.0,0.0,9.0,674.0,9.0,10.3,9.0,1.3,9.0,1.6,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,,,0.0,9.0,0.0,9.0,75,0.0,1.0,9.9,1.0,1749.0,9.0,11.8,1.0,1303.0,9.0,10.7,1.0,10.9,1.0,1.9,1.0,8.4,9.0,8.9,9.0,0.0,9.0,4.8,1.0,7.1,1.0,220.0,9.0,2018.0,9.0,14.2,1.0,230.0,1.0,124.0,9.0,12.1,1.0,,2350.0,9.0
75114007,PARIS-MONTSOURIS-DOUBLE,48.821667,2.337833,75.0,20230111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,9.0,,,,,,,,,,,,,,,75,,,9.9,1.0,1726.0,9.0,12.3,1.0,1317.0,9.0,10.6,1.0,11.1,1.0,2.4,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75116008,LONGCHAMP,48.854833,2.233667,27.0,20230111,,,,,189.0,9.0,404.0,9.0,38.0,9.0,60.0,1.0,1404.0,9.0,92.0,1.0,354.0,9.0,79.0,1.0,0.0,9.0,664.0,9.0,10.4,9.0,1.3,9.0,1.5,9.0,,,,,,,,,,,,,,,27,0.0,1.0,10.1,1.0,1712.0,9.0,12.2,1.0,1330.0,9.0,11.0,1.0,11.2,1.0,2.1,1.0,8.7,9.0,,,0.0,9.0,4.0,1.0,5.7,1.0,200.0,1.0,44.0,9.0,12.4,1.0,250.0,1.0,451.0,9.0,11.6,9.0,,452.0,9.0
75119001,BUTTES CHAUMONT,48.876833,2.380833,,20230111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75106001,LUXEMBOURG,48.844667,2.333833,46.0,20230112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,9.0,,,,,,,,,,,,,,,46,2.2,1.0,9.7,1.0,2250.0,9.0,12.2,1.0,1502.0,9.0,11.3,1.0,11.0,1.0,2.5,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75107005,TOUR EIFFEL,48.858333,2.2945,330.0,20230112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,9.0,,,,,,,,,,,,,,,330,,,7.6,1.0,2301.0,9.0,10.0,1.0,1946.0,9.0,9.1,1.0,8.8,1.0,2.4,1.0,,,,,0.0,9.0,11.7,1.0,15.4,1.0,230.0,1.0,1943.0,9.0,24.3,1.0,230.0,1.0,1939.0,9.0,22.4,9.0,,1939.0,9.0
75110001,LARIBOISIERE,48.882833,2.352,55.0,20230112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,9.0,,,,,,,,,,,,,,,55,2.2,1.0,10.1,1.0,2222.0,9.0,12.4,1.0,1500.0,9.0,11.5,1.0,11.3,1.0,2.3,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75112004,ST-ANTOINE,48.848167,2.380833,,20230112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,2.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75114001,PARIS-MONTSOURIS,48.821667,2.337833,75.0,20230112,1015.2,1.0,1011.7,1.0,0.0,9.0,158.0,9.0,0.0,9.0,79.0,1.0,1535.0,9.0,92.0,1.0,2347.0,9.0,84.0,1.0,0.0,9.0,1427.0,9.0,11.0,9.0,0.9,9.0,1.2,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,,,0.0,9.0,0.0,9.0,75,3.4,1.0,9.3,1.0,2229.0,9.0,11.8,1.0,1525.0,9.0,10.9,1.0,10.6,1.0,2.5,1.0,7.7,9.0,8.5,9.0,0.0,9.0,5.5,1.0,8.1,1.0,220.0,1.0,1746.0,9.0,17.2,1.0,250.0,1.0,1927.0,9.0,14.9,1.0,,1927.0,9.0
75114007,PARIS-MONTSOURIS-DOUBLE,48.821667,2.337833,75.0,20230112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,9.0,,,,,,,,,,,,,,,75,,,9.2,1.0,2228.0,9.0,11.8,1.0,1535.0,9.0,10.8,1.0,10.5,1.0,2.6,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75116008,LONGCHAMP,48.854833,2.233667,27.0,20230112,,,,,0.0,9.0,217.0,9.0,0.0,9.0,79.0,1.0,1459.0,9.0,93.0,1.0,2359.0,9.0,83.0,1.0,0.0,9.0,1392.0,9.0,11.1,9.0,0.9,9.0,1.1,9.0,,,,,,,,,,,,,,,27,2.0,1.0,9.3,1.0,2232.0,9.0,12.1,1.0,1306.0,9.0,11.2,1.0,10.7,1.0,2.8,1.0,8.1,9.0,,,0.0,9.0,4.4,1.0,6.8,1.0,210.0,1.0,1802.0,9.0,12.9,1.0,210.0,9.0,2003.0,9.0,11.8,9.0,,2003.0,9.0
75119001,BUTTES CHAUMONT,48.876833,2.380833,,20230112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75106001,LUXEMBOURG,48.844667,2.333833,46.0,20230113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,9.0,,,,,,,,,,,,,,,46,0.2,1.0,9.0,1.0,751.0,9.0,11.8,1.0,1233.0,9.0,9.9,1.0,10.4,1.0,2.8,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75107005,TOUR EIFFEL,48.858333,2.2945,330.0,20230113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,9.0,,,,,,,,,,,,,,,330,,,6.6,1.0,816.0,9.0,8.6,1.0,1359.0,9.0,7.8,1.0,7.6,1.0,2.0,1.0,,,,,0.0,9.0,12.7,1.0,16.6,1.0,260.0,1.0,527.0,9.0,24.5,1.0,240.0,1.0,1043.0,9.0,23.4,9.0,,1043.0,9.0
75110001,LARIBOISIERE,48.882833,2.352,55.0,20230113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,9.0,,,,,,,,,,,,,,,55,0.2,1.0,9.4,1.0,757.0,9.0,11.8,1.0,1314.0,9.0,10.2,1.0,10.6,1.0,2.4,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75112004,ST-ANTOINE,48.848167,2.380833,,20230113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75114001,PARIS-MONTSOURIS,48.821667,2.337833,75.0,20230113,1017.3,1.0,1011.4,1.0,183.0,9.0,386.0,9.0,36.0,9.0,61.0,1.0,1410.0,9.0,93.0,1.0,14.0,9.0,75.0,1.0,0.0,9.0,408.0,9.0,8.8,9.0,1.5,9.0,2.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,,,0.0,9.0,0.0,9.0,75,0.6,1.0,8.3,1.0,726.0,9.0,11.1,1.0,1317.0,9.0,9.3,1.0,9.7,1.0,2.8,1.0,6.1,9.0,7.4,9.0,0.0,9.0,4.1,1.0,7.7,1.0,280.0,1.0,1230.0,9.0,16.9,1.0,270.0,1.0,1251.0,9.0,14.6,1.0,,1033.0,9.0
75114007,PARIS-MONTSOURIS-DOUBLE,48.821667,2.337833,75.0,20230113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,9.0,,,,,,,,,,,,,,,75,,,8.2,1.0,743.0,9.0,11.4,1.0,1327.0,9.0,9.2,1.0,9.8,1.0,3.2,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75116008,LONGCHAMP,48.854833,2.233667,27.0,20230113,,,,,193.0,9.0,398.0,9.0,38.0,9.0,61.0,1.0,1408.0,9.0,93.0,1.0,1.0,9.0,75.0,1.0,0.0,9.0,322.0,9.0,8.9,9.0,1.5,9.0,1.8,9.0,,,,,,,,,,,,,,,27,0.0,1.0,8.5,1.0,758.0,9.0,11.6,1.0,1302.0,9.0,9.4,1.0,10.1,1.0,3.1,1.0,7.1,9.0,,,0.0,9.0,3.5,1.0,6.6,1.0,250.0,1.0,1021.0,9.0,13.7,1.0,230.0,1.0,1043.0,9.0,12.3,9.0,,1059.0,9.0
75119001,BUTTES CHAUMONT,48.876833,2.380833,,20230113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,0.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75106001,LUXEMBOURG,48.844667,2.333833,46.0,20230114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,9.0,,,,,,,,,,,,,,,46,15.1,1.0,8.3,1.0,108.0,9.0,12.6,1.0,1753.0,9.0,10.5,1.0,10.5,1.0,4.3,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75107005,TOUR EIFFEL,48.858333,2.2945,330.0,20230114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,9.0,,,,,,,,,,,,,,,330,,,6.8,1.0,1808.0,9.0,11.1,1.0,1851.0,9.0,8.4,1.0,9.0,1.0,4.3,1.0,,,,,0.0,9.0,13.1,1.0,18.2,1.0,210.0,1.0,940.0,9.0,28.7,1.0,200.0,1.0,939.0,9.0,26.9,9.0,,1304.0,9.0
75110001,LARIBOISIERE,48.882833,2.352,55.0,20230114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,9.0,,,,,,,,,,,,,,,55,10.7,1.0,8.7,1.0,107.0,9.0,13.0,1.0,1800.0,9.0,10.9,1.0,10.9,1.0,4.3,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75112004,ST-ANTOINE,48.848167,2.380833,,20230114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,14.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75114001,PARIS-MONTSOURIS,48.821667,2.337833,75.0,20230114,1009.7,1.0,1003.8,1.0,0.0,9.0,65.0,9.0,0.0,9.0,82.0,1.0,1.0,9.0,95.0,1.0,202.0,9.0,90.0,1.0,0.0,9.0,1440.0,9.0,11.3,9.0,0.6,9.0,0.8,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,,,0.0,9.0,0.0,9.0,75,13.1,1.0,7.8,1.0,2149.0,9.0,12.5,1.0,1902.0,9.0,10.3,1.0,10.2,1.0,4.7,1.0,5.4,9.0,7.1,9.0,0.0,9.0,5.5,1.0,9.4,1.0,220.0,1.0,1309.0,9.0,20.1,1.0,230.0,1.0,1302.0,9.0,18.4,1.0,,1310.0,9.0
75114007,PARIS-MONTSOURIS-DOUBLE,48.821667,2.337833,75.0,20230114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,9.0,,,,,,,,,,,,,,,75,,,7.8,1.0,50.0,9.0,12.3,1.0,1842.0,9.0,10.1,1.0,10.1,1.0,4.5,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75116008,LONGCHAMP,48.854833,2.233667,27.0,20230114,,,,,0.0,9.0,93.0,9.0,0.0,9.0,83.0,1.0,1.0,9.0,94.0,1.0,53.0,9.0,89.0,1.0,0.0,9.0,1440.0,9.0,11.4,9.0,0.5,9.0,0.7,9.0,,,,,,,,,,,,,,,27,11.2,1.0,7.4,1.0,1829.0,9.0,12.9,1.0,1744.0,9.0,10.5,1.0,10.2,1.0,5.5,1.0,3.6,9.0,,,0.0,9.0,4.8,1.0,7.8,1.0,200.0,1.0,737.0,9.0,15.5,1.0,190.0,1.0,728.0,9.0,13.6,9.0,,716.0,9.0
75119001,BUTTES CHAUMONT,48.876833,2.380833,,20230114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,12.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75106001,LUXEMBOURG,48.844667,2.333833,46.0,20230115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,9.0,,,,,,,,,,,,,,,46,5.6,1.0,6.3,1.0,737.0,9.0,10.0,1.0,1351.0,9.0,7.7,1.0,8.2,1.0,3.7,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75107005,TOUR EIFFEL,48.858333,2.2945,330.0,20230115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,9.0,,,,,,,,,,,,,,,330,,,3.9,1.0,806.0,9.0,6.7,1.0,1431.0,9.0,5.2,1.0,5.3,1.0,2.8,1.0,,,,,0.0,9.0,13.0,1.0,19.1,1.0,240.0,1.0,1324.0,9.0,26.8,1.0,240.0,1.0,1103.0,9.0,25.3,9.0,,1248.0,9.0
75110001,LARIBOISIERE,48.882833,2.352,55.0,20230115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,9.0,,,,,,,,,,,,,,,55,4.4,1.0,6.7,1.0,716.0,9.0,9.7,1.0,1256.0,9.0,8.0,1.0,8.2,1.0,3.0,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75112004,ST-ANTOINE,48.848167,2.380833,,20230115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,6.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75114001,PARIS-MONTSOURIS,48.821667,2.337833,75.0,20230115,1006.9,1.0,997.8,1.0,336.0,9.0,559.0,9.0,66.0,9.0,58.0,1.0,1320.0,9.0,90.0,1.0,9.0,9.0,75.0,1.0,0.0,9.0,525.0,9.0,7.6,9.0,1.5,9.0,1.9,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,,,0.0,9.0,0.0,9.0,75,6.1,1.0,5.6,1.0,749.0,9.0,9.4,1.0,1235.0,9.0,7.2,1.0,7.5,1.0,3.8,1.0,3.0,9.0,4.8,9.0,0.0,9.0,5.5,1.0,8.9,1.0,260.0,1.0,1401.0,9.0,19.1,1.0,270.0,1.0,1132.0,9.0,16.8,1.0,,1133.0,9.0
75114007,PARIS-MONTSOURIS-DOUBLE,48.821667,2.337833,75.0,20230115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,9.0,,,,,,,,,,,,,,,75,,,5.6,1.0,730.0,9.0,9.4,1.0,1234.0,9.0,7.2,1.0,7.5,1.0,3.8,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75116008,LONGCHAMP,48.854833,2.233667,27.0,20230115,,,,,352.0,9.0,573.0,9.0,69.0,9.0,58.0,1.0,1307.0,9.0,89.0,1.0,1.0,9.0,74.0,1.0,0.0,9.0,510.0,9.0,7.6,9.0,1.5,9.0,1.7,9.0,,,,,,,,,,,,,,,27,4.6,1.0,5.8,1.0,748.0,9.0,9.6,1.0,1341.0,9.0,7.5,1.0,7.7,1.0,3.8,1.0,4.5,9.0,,,0.0,9.0,4.8,1.0,9.0,1.0,230.0,1.0,1251.0,9.0,17.0,1.0,240.0,1.0,1250.0,9.0,15.7,9.0,,1246.0,9.0
75119001,BUTTES CHAUMONT,48.876833,2.380833,,20230115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,5.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75106001,LUXEMBOURG,48.844667,2.333833,46.0,20230116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,9.0,,,,,,,,,,,,,,,46,2.4,1.0,4.7,1.0,929.0,9.0,7.0,1.0,601.0,9.0,5.7,1.0,5.9,1.0,2.3,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75107005,TOUR EIFFEL,48.858333,2.2945,330.0,20230116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,9.0,,,,,,,,,,,,,,,330,,,1.8,1.0,929.0,9.0,4.9,1.0,607.0,9.0,3.5,1.0,3.4,1.0,3.1,1.0,,,,,0.0,9.0,14.6,1.0,24.8,1.0,280.0,1.0,1203.0,9.0,36.8,1.0,190.0,1.0,343.0,9.0,34.7,9.0,,343.0,9.0
75110001,LARIBOISIERE,48.882833,2.352,55.0,20230116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,9.0,,,,,,,,,,,,,,,55,2.2,1.0,5.2,1.0,934.0,9.0,7.4,1.0,630.0,9.0,6.1,1.0,6.3,1.0,2.2,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75112004,ST-ANTOINE,48.848167,2.380833,,20230116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,2.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
